Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1370450,-,-,-,-20.23,-70.14,0,11,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.4
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Solar Zenith Angle
2022,9,29,6,30,0,0,0,16.7,3.0,143.03
2022,9,29,7,30,0,0,0,16.8,3.4000000000000004,130.59
2022,9,29,8,30,0,0,0,16.7,3.1,117.19
2022,9,29,9,30,0,0,0,16.7,2.5,103.36
2022,9,29,10,30,5,5,0,17.400000000000002,2.5,88.93
2022,9,29,11,30,124,97,106,18.9,2.9000000000000004,75.19
2022,9,29,12,30,461,110,728,20.4,3.5,61.21
2022,9,29,13,30,690,128,832,21.4,4.1000000000000005,47.46
2022,9,29,14,30,872,139,888,22.3,4.6000000000000005,34.33
2022,9,29,15,30,974,174,870,23.0,4.7,23.03
2022,9,29,16,30,1017,171,888,23.700000000000003,4.6000000000000005,17.61
2022,9,29,17,30,982,163,888,24.0,4.6000000000000005,22.76
2022,9,29,18,30,881,133,901,23.9,4.9,33.97
2022,9,29,19,30,701,121,852,23.3,5.1000000000000005,47.06
2022,9,29,20,30,468,102,752,22.3,5.0,60.8
2022,9,29,21,30,215,74,538,20.8,4.7,74.77
2022,9,29,22,30,13,11,60,19.200000000000003,4.1000000000000005,88.55
2022,9,29,23,30,0,0,0,18.4,3.7,102.91
2022,9,30,0,30,0,0,0,17.6,2.5,116.72
2022,9,30,1,30,0,0,0,17.400000000000002,2.4000000000000004,130.1
2022,9,30,2,30,0,0,0,17.1,2.6,142.52
2022,9,30,3,30,0,0,0,16.8,2.6,152.59
2022,9,30,4,30,0,0,0,16.8,2.5,156.96
2022,9,30,5,30,0,0,0,16.7,2.4000000000000004,152.73
2022,9,30,6,30,0,0,0,16.6,2.4000000000000004,142.72
2022,9,30,7,30,0,0,0,16.400000000000002,2.3000000000000003,130.32
2022,9,30,8,30,0,0,0,16.1,2.2,116.95
2022,9,30,9,30,0,0,0,15.9,2.2,103.14
2022,9,30,10,30,13,11,68,16.900000000000002,2.7,88.75
2022,9,30,11,30,219,68,583,19.1,3.5,74.98
2022,9,30,12,30,474,94,784,21.0,4.0,60.99
2022,9,30,13,30,708,109,882,22.8,4.0,47.22
2022,9,30,14,30,895,117,938,24.200000000000003,4.0,34.05
2022,9,30,15,30,1014,118,970,25.1,4.1000000000000005,22.68
2022,9,30,16,30,1055,120,980,25.6,4.3,17.22
2022,9,30,17,30,1016,119,971,25.700000000000003,4.4,22.51
2022,9,30,18,30,899,110,949,25.6,4.4,33.82
2022,9,30,19,30,716,102,900,25.1,4.1000000000000005,46.97
2022,9,30,20,30,483,87,810,24.4,3.9,60.74
2022,9,30,21,30,224,66,599,23.0,3.9,74.72
2022,9,30,22,30,15,12,90,20.8,3.7,88.5
2022,9,30,23,30,0,0,0,19.700000000000003,3.6,102.84
2022,10,1,0,30,0,0,0,19.8,1.2000000000000002,116.63
2022,10,1,1,30,0,0,0,19.5,1.2000000000000002,129.96
2022,10,1,2,30,0,0,0,19.3,1.4,142.31
2022,10,1,3,30,0,0,0,19.1,1.4,152.27
2022,10,1,4,30,0,0,0,18.9,1.2000000000000002,156.52
2022,10,1,5,30,0,0,0,18.8,1.0,152.31
2022,10,1,6,30,0,0,0,18.6,0.9,142.37
2022,10,1,7,30,0,0,0,18.5,0.6000000000000001,130.03
2022,10,1,8,30,0,0,0,18.5,0.5,116.69
2022,10,1,9,30,0,0,0,18.7,0.4,102.89
2022,10,1,10,30,6,6,0,19.6,0.5,88.54
2022,10,1,11,30,154,95,224,21.3,0.6000000000000001,74.75
2022,10,1,12,30,465,100,747,23.5,1.4,60.75
2022,10,1,13,30,695,114,852,25.3,2.6,46.95
2022,10,1,14,30,848,160,827,26.1,3.6,33.74
2022,10,1,15,30,937,237,756,26.200000000000003,4.1000000000000005,22.28
2022,10,1,16,30,1033,170,901,26.200000000000003,4.2,16.78
2022,10,1,17,30,994,159,902,26.0,4.2,22.23
2022,10,1,18,30,581,408,208,25.700000000000003,4.2,33.660000000000004
2022,10,1,19,30,432,320,164,25.1,4.0,46.87
2022,10,1,20,30,473,94,773,24.3,3.6,60.66
2022,10,1,21,30,221,66,584,23.1,3.4000000000000004,74.65
2022,10,1,22,30,15,13,87,21.4,3.4000000000000004,88.44
2022,10,1,23,30,0,0,0,20.5,3.3000000000000003,102.77
2022,10,2,0,30,0,0,0,19.4,2.4000000000000004,116.54
2022,10,2,1,30,0,0,0,19.1,1.8,129.84
2022,10,2,2,30,0,0,0,18.8,1.6,142.12
2022,10,2,3,30,0,0,0,18.5,1.6,151.98
2022,10,2,4,30,0,0,0,18.1,1.6,156.13
2022,10,2,5,30,0,0,0,18.1,1.6,151.93
2022,10,2,6,30,0,0,0,18.2,1.4,142.06
2022,10,2,7,30,0,0,0,18.5,1.3,129.76
2022,10,2,8,30,0,0,0,18.8,1.0,116.45
2022,10,2,9,30,0,0,0,18.9,0.9,102.68
2022,10,2,10,30,8,8,0,19.6,1.7000000000000002,88.35000000000001
2022,10,2,11,30,228,64,618,21.0,3.0,74.54
2022,10,2,12,30,478,95,779,22.200000000000003,3.5,60.54
2022,10,2,13,30,581,235,505,23.3,3.4000000000000004,46.72
2022,10,2,14,30,742,306,523,24.4,3.9,33.47
2022,10,2,15,30,968,192,837,25.0,4.4,21.94
2022,10,2,16,30,1052,160,929,25.3,4.3,16.4
2022,10,2,17,30,943,233,766,25.6,3.9,21.99
2022,10,2,18,30,895,123,926,25.5,3.8,33.53
2022,10,2,19,30,717,107,891,24.9,3.8,46.78
2022,10,2,20,30,483,93,795,24.0,3.7,60.59
2022,10,2,21,30,226,69,591,22.700000000000003,3.1,74.59
2022,10,2,22,30,8,8,0,21.200000000000003,2.2,88.38
2022,10,2,23,30,0,0,0,20.4,1.7000000000000002,102.7
2022,10,3,0,30,0,0,0,19.5,0.9,116.45
2022,10,3,1,30,0,0,0,19.200000000000003,0.9,129.71
2022,10,3,2,30,0,0,0,18.8,1.2000000000000002,141.93
2022,10,3,3,30,0,0,0,18.5,1.6,151.69
2022,10,3,4,30,0,0,0,18.3,1.7000000000000002,155.75
2022,10,3,5,30,0,0,0,18.2,1.6,151.56
2022,10,3,6,30,0,0,0,18.0,1.6,141.75
2022,10,3,7,30,0,0,0,17.8,1.7000000000000002,129.5
2022,10,3,8,30,0,0,0,17.8,1.7000000000000002,116.22
2022,10,3,9,30,0,0,0,17.8,1.6,102.46
2022,10,3,10,30,9,9,0,19.1,1.7000000000000002,88.16
2022,10,3,11,30,132,104,105,21.8,2.0,74.34
2022,10,3,12,30,492,82,827,23.8,3.0,60.33
2022,10,3,13,30,635,179,662,24.5,4.5,46.49
2022,10,3,14,30,871,143,870,24.6,5.1000000000000005,33.2
2022,10,3,15,30,968,197,829,24.8,4.800000000000001,21.59
2022,10,3,16,30,993,234,790,25.1,4.7,16.01
2022,10,3,17,30,958,213,802,25.1,4.800000000000001,21.74
2022,10,3,18,30,849,168,815,24.9,4.5,33.39
2022,10,3,19,30,711,113,872,24.5,3.7,46.69
2022,10,3,20,30,480,94,785,23.9,2.9000000000000004,60.53
2022,10,3,21,30,227,67,599,22.9,2.8000000000000003,74.53
2022,10,3,22,30,8,8,0,21.0,2.5,88.33
2022,10,3,23,30,0,0,0,20.0,2.1,102.62
2022,10,4,0,30,0,0,0,19.0,1.3,116.35
2022,10,4,1,30,0,0,0,18.7,1.4,129.58
2022,10,4,2,30,0,0,0,18.5,1.4,141.74
2022,10,4,3,30,0,0,0,18.4,1.2000000000000002,151.39
2022,10,4,4,30,0,0,0,18.3,1.0,155.36
2022,10,4,5,30,0,0,0,18.1,1.3,151.19
2022,10,4,6,30,0,0,0,18.0,1.6,141.44
2022,10,4,7,30,0,0,0,17.900000000000002,1.6,129.24
2022,10,4,8,30,0,0,0,17.8,1.3,115.99
2022,10,4,9,30,0,0,0,17.900000000000002,1.2000000000000002,102.25
2022,10,4,10,30,9,9,0,18.5,1.6,87.97
2022,10,4,11,30,225,81,528,19.700000000000003,1.9,74.14
2022,10,4,12,30,477,111,736,21.3,2.2,60.120000000000005
2022,10,4,13,30,644,172,684,23.0,2.7,46.26
2022,10,4,14,30,879,139,882,24.200000000000003,3.3000000000000003,32.93
2022,10,4,15,30,973,196,833,25.0,3.6,21.25
2022,10,4,16,30,1055,163,926,25.5,3.7,15.63
2022,10,4,17,30,966,203,821,25.700000000000003,3.9,21.51
2022,10,4,18,30,898,124,925,25.4,4.1000000000000005,33.26
2022,10,4,19,30,717,106,889,24.700000000000003,4.3,46.61
2022,10,4,20,30,483,92,795,23.700000000000003,4.2,60.46
2022,10,4,21,30,229,66,606,22.200000000000003,3.7,74.48
2022,10,4,22,30,18,14,103,20.6,2.9000000000000004,88.27
2022,10,4,23,30,0,0,0,19.700000000000003,2.5,102.55
2022,10,5,0,30,0,0,0,19.0,0.6000000000000001,116.26
2022,10,5,1,30,0,0,0,19.200000000000003,0.4,129.45
2022,10,5,2,30,0,0,0,19.3,0.5,141.54
2022,10,5,3,30,0,0,0,19.200000000000003,0.7000000000000001,151.1
2022,10,5,4,30,0,0,0,18.9,1.0,154.98
2022,10,5,5,30,0,0,0,18.6,1.2000000000000002,150.82
2022,10,5,6,30,0,0,0,18.1,1.4,141.13
2022,10,5,7,30,0,0,0,17.7,1.7000000000000002,128.97
2022,10,5,8,30,0,0,0,17.5,2.1,115.76
2022,10,5,9,30,0,0,0,17.6,2.4000000000000004,102.03
2022,10,5,10,30,11,11,0,18.2,2.6,87.78
2022,10,5,11,30,198,80,426,19.9,2.9000000000000004,73.94
2022,10,5,12,30,496,94,803,22.1,2.9000000000000004,59.91
2022,10,5,13,30,656,162,711,24.4,3.0,46.04
2022,10,5,14,30,913,123,938,26.3,3.4000000000000004,32.67
2022,10,5,15,30,981,189,848,27.5,3.9,20.92
2022,10,5,16,30,1066,159,940,27.9,4.2,15.24
2022,10,5,17,30,980,188,850,27.9,4.1000000000000005,21.28
2022,10,5,18,30,907,122,936,27.8,4.0,33.13
2022,10,5,19,30,726,104,904,27.4,3.8,46.52
2022,10,5,20,30,492,88,816,26.5,3.7,60.4
2022,10,5,21,30,233,64,630,24.8,3.6,74.42
2022,10,5,22,30,18,14,120,22.5,3.3000000000000003,88.22
2022,10,5,23,30,0,0,0,21.200000000000003,3.0,102.48
2022,10,6,0,30,0,0,0,20.0,1.7000000000000002,116.16
2022,10,6,1,30,0,0,0,19.6,1.7000000000000002,129.31
2022,10,6,2,30,0,0,0,19.200000000000003,1.9,141.34
2022,10,6,3,30,0,0,0,18.5,1.8,150.8
2022,10,6,4,30,0,0,0,18.1,1.5,154.59
2022,10,6,5,30,0,0,0,17.900000000000002,1.4,150.45000000000002
2022,10,6,6,30,0,0,0,17.7,1.3,140.82
2022,10,6,7,30,0,0,0,17.6,1.3,128.71
2022,10,6,8,30,0,0,0,17.6,1.2000000000000002,115.52
2022,10,6,9,30,0,0,0,17.7,1.2000000000000002,101.82
2022,10,6,10,30,13,13,0,18.6,1.4,87.59
2022,10,6,11,30,241,73,602,20.5,2.1,73.74
2022,10,6,12,30,409,161,490,22.3,2.8000000000000003,59.71
2022,10,6,13,30,659,165,708,23.6,3.7,45.82
2022,10,6,14,30,874,156,850,24.5,4.4,32.410000000000004
2022,10,6,15,30,747,452,315,24.9,4.6000000000000005,20.58
2022,10,6,16,30,771,474,308,25.3,4.3,14.86
2022,10,6,17,30,1020,126,957,25.6,3.9,21.05
2022,10,6,18,30,889,141,893,25.700000000000003,3.7,33.0
2022,10,6,19,30,706,127,840,25.4,3.6,46.44
2022,10,6,20,30,329,206,249,24.6,3.6,60.33
2022,10,6,21,30,158,98,223,23.200000000000003,3.6,74.36
2022,10,6,22,30,11,11,0,21.3,3.4000000000000004,88.16
2022,10,6,23,30,0,0,0,20.200000000000003,3.3000000000000003,102.4
2022,10,7,0,30,0,0,0,19.4,2.1,116.06
2022,10,7,1,30,0,0,0,19.4,1.9,129.17000000000002
2022,10,7,2,30,0,0,0,19.3,1.7000000000000002,141.14
2022,10,7,3,30,0,0,0,18.9,1.3,150.5
2022,10,7,4,30,0,0,0,18.6,0.9,154.21
2022,10,7,5,30,0,0,0,18.5,0.9,150.08
2022,10,7,6,30,0,0,0,18.3,1.1,140.51
2022,10,7,7,30,0,0,0,18.0,1.2000000000000002,128.45
2022,10,7,8,30,0,0,0,17.8,1.3,115.29
2022,10,7,9,30,0,0,0,17.7,1.4,101.61
2022,10,7,10,30,12,12,0,18.6,1.7000000000000002,87.4
2022,10,7,11,30,192,91,355,20.5,2.4000000000000004,73.54
2022,10,7,12,30,414,160,502,22.1,3.2,59.51
2022,10,7,13,30,650,182,670,23.3,3.9,45.6
2022,10,7,14,30,881,151,862,24.0,4.5,32.160000000000004
2022,10,7,15,30,977,206,822,24.4,4.9,20.25
2022,10,7,16,30,1057,169,917,24.6,5.0,14.48
2022,10,7,17,30,1014,157,917,24.700000000000003,4.800000000000001,20.82
2022,10,7,18,30,899,131,914,24.8,4.2,32.88
2022,10,7,19,30,718,117,871,24.8,3.6,46.36
2022,10,7,20,30,486,99,780,24.5,3.4000000000000004,60.27
2022,10,7,21,30,231,70,594,23.3,3.6,74.3
2022,10,7,22,30,18,15,101,21.4,3.7,88.10000000000001
2022,10,7,23,30,0,0,0,20.200000000000003,3.7,102.32
2022,10,8,0,30,0,0,0,19.1,2.8000000000000003,115.96
2022,10,8,1,30,0,0,0,18.9,2.7,129.03
2022,10,8,2,30,0,0,0,18.8,2.6,140.93
2022,10,8,3,30,0,0,0,18.5,2.4000000000000004,150.20000000000002
2022,10,8,4,30,0,0,0,18.3,2.1,153.82
2022,10,8,5,30,0,0,0,18.2,1.6,149.72
2022,10,8,6,30,0,0,0,18.0,1.3,140.20000000000002
2022,10,8,7,30,0,0,0,17.7,1.2000000000000002,128.19
2022,10,8,8,30,0,0,0,17.400000000000002,1.5,115.07
2022,10,8,9,30,0,0,0,17.3,1.9,101.4
2022,10,8,10,30,14,14,0,18.1,2.6,87.21000000000001
2022,10,8,11,30,165,108,200,19.5,3.3000000000000003,73.35000000000001
2022,10,8,12,30,315,221,185,21.1,3.5,59.31
2022,10,8,13,30,654,182,673,22.700000000000003,3.7,45.39
2022,10,8,14,30,884,152,862,24.1,4.0,31.91
2022,10,8,15,30,979,209,820,25.1,4.4,19.93
2022,10,8,16,30,998,253,768,25.3,4.9,14.1
2022,10,8,17,30,1016,159,915,25.0,5.1000000000000005,20.61
2022,10,8,18,30,877,148,867,24.6,4.9,32.76
2022,10,8,19,30,712,128,846,24.1,4.5,46.28
2022,10,8,20,30,481,107,753,23.4,4.2,60.21
2022,10,8,21,30,226,76,554,22.1,3.9,74.24
2022,10,8,22,30,18,15,81,20.5,3.6,88.03
2022,10,8,23,30,0,0,0,19.6,3.4000000000000004,102.24
2022,10,9,0,30,0,0,0,18.9,2.3000000000000003,115.85
2022,10,9,1,30,0,0,0,18.8,2.0,128.89
2022,10,9,2,30,0,0,0,18.7,1.8,140.73
2022,10,9,3,30,0,0,0,18.5,1.7000000000000002,149.89
2022,10,9,4,30,0,0,0,18.4,1.8,153.44
2022,10,9,5,30,0,0,0,18.3,2.1,149.35
2022,10,9,6,30,0,0,0,18.2,2.2,139.9
2022,10,9,7,30,0,0,0,18.1,2.1,127.93
2022,10,9,8,30,0,0,0,18.0,1.9,114.84
2022,10,9,9,30,0,0,0,17.900000000000002,1.8,101.19
2022,10,9,10,30,15,15,0,18.4,1.9,87.03
2022,10,9,11,30,244,88,539,19.8,2.3000000000000003,73.16
2022,10,9,12,30,423,160,514,21.4,2.9000000000000004,59.120000000000005
2022,10,9,13,30,653,190,657,22.9,3.5,45.18
2022,10,9,14,30,884,157,854,24.0,4.1000000000000005,31.67
2022,10,9,15,30,983,210,820,24.700000000000003,4.5,19.61
2022,10,9,16,30,1010,237,796,25.0,4.6000000000000005,13.73
2022,10,9,17,30,1020,159,919,25.200000000000003,4.4,20.39
2022,10,9,18,30,885,142,882,25.1,4.3,32.64
2022,10,9,19,30,719,119,867,24.8,4.2,46.2
2022,10,9,20,30,487,102,773,24.0,4.0,60.14
2022,10,9,21,30,231,73,580,22.700000000000003,3.7,74.18
2022,10,9,22,30,19,16,98,21.0,3.4000000000000004,87.97
2022,10,9,23,30,0,0,0,20.1,3.2,102.16
2022,10,10,0,30,0,0,0,19.3,2.4000000000000004,115.75
2022,10,10,1,30,0,0,0,19.3,2.4000000000000004,128.74
2022,10,10,2,30,0,0,0,19.200000000000003,2.5,140.51
2022,10,10,3,30,0,0,0,19.0,2.5,149.59
2022,10,10,4,30,0,0,0,18.8,2.5,153.06
2022,10,10,5,30,0,0,0,18.6,2.4000000000000004,148.99
2022,10,10,6,30,0,0,0,18.4,2.3000000000000003,139.59
2022,10,10,7,30,0,0,0,18.2,2.1,127.68
2022,10,10,8,30,0,0,0,18.1,1.9,114.61
2022,10,10,9,30,0,0,0,17.900000000000002,1.9,100.99
2022,10,10,10,30,16,16,0,18.9,2.4000000000000004,86.85000000000001
2022,10,10,11,30,192,100,315,20.9,3.2,72.97
2022,10,10,12,30,449,127,624,22.6,3.8,58.93
2022,10,10,13,30,618,231,547,23.6,4.4,44.98
2022,10,10,14,30,860,198,777,24.200000000000003,4.7,31.43
2022,10,10,15,30,956,264,733,24.6,4.9,19.29
2022,10,10,16,30,982,297,704,24.6,5.1000000000000005,13.35
2022,10,10,17,30,988,202,838,24.4,5.2,20.18
2022,10,10,18,30,823,237,694,23.9,5.2,32.52
2022,10,10,19,30,656,164,710,23.200000000000003,4.9,46.12
2022,10,10,20,30,465,138,656,22.3,4.5,60.08
2022,10,10,21,30,218,94,453,21.1,4.0,74.12
2022,10,10,22,30,11,11,0,19.700000000000003,3.4000000000000004,87.91
2022,10,10,23,30,0,0,0,19.1,3.2,102.08
2022,10,11,0,30,0,0,0,19.0,2.8000000000000003,115.64
2022,10,11,1,30,0,0,0,18.9,3.0,128.59
2022,10,11,2,30,0,0,0,18.6,3.0,140.3
2022,10,11,3,30,0,0,0,18.3,2.5,149.28
2022,10,11,4,30,0,0,0,18.1,2.1,152.68
2022,10,11,5,30,0,0,0,18.1,2.0,148.63
2022,10,11,6,30,0,0,0,18.2,1.9,139.29
2022,10,11,7,30,0,0,0,18.1,1.7000000000000002,127.42
2022,10,11,8,30,0,0,0,18.1,1.5,114.39
2022,10,11,9,30,0,0,0,18.0,1.3,100.79
2022,10,11,10,30,16,16,0,18.7,1.6,86.67
2022,10,11,11,30,55,55,0,19.9,2.3000000000000003,72.79
2022,10,11,12,30,100,100,0,21.1,2.9000000000000004,58.74
2022,10,11,13,30,155,155,0,22.3,3.5,44.78
2022,10,11,14,30,206,200,7,23.3,3.8,31.2
2022,10,11,15,30,220,212,9,24.3,3.9,18.98
2022,10,11,16,30,336,320,17,25.0,4.1000000000000005,12.98
2022,10,11,17,30,570,471,105,25.200000000000003,4.3,19.97
2022,10,11,18,30,628,410,258,25.0,4.5,32.410000000000004
2022,10,11,19,30,603,228,542,24.5,4.5,46.04
2022,10,11,20,30,469,116,707,23.6,4.4,60.01
2022,10,11,21,30,156,103,193,22.4,4.1000000000000005,74.05
2022,10,11,22,30,9,9,0,20.8,3.9,87.84
2022,10,11,23,30,0,0,0,20.0,3.9,101.99
2022,10,12,0,30,0,0,0,19.200000000000003,3.2,115.53
2022,10,12,1,30,0,0,0,19.0,3.1,128.44
2022,10,12,2,30,0,0,0,18.8,3.0,140.08
2022,10,12,3,30,0,0,0,18.6,2.8000000000000003,148.98
2022,10,12,4,30,0,0,0,18.4,2.4000000000000004,152.31
2022,10,12,5,30,0,0,0,18.3,2.0,148.27
2022,10,12,6,30,0,0,0,18.2,1.6,138.99
2022,10,12,7,30,0,0,0,18.1,1.4,127.17
2022,10,12,8,30,0,0,0,18.0,1.4,114.17
2022,10,12,9,30,0,0,0,18.1,1.6,100.59
2022,10,12,10,30,15,15,0,19.1,2.4000000000000004,86.49
2022,10,12,11,30,65,65,0,20.6,3.2,72.61
2022,10,12,12,30,177,173,7,21.9,3.7,58.56
2022,10,12,13,30,595,272,454,22.9,4.0,44.59
2022,10,12,14,30,757,330,497,23.9,4.2,30.97
2022,10,12,15,30,849,396,478,24.8,4.3,18.67
2022,10,12,16,30,1029,174,876,25.3,4.4,12.61
2022,10,12,17,30,742,463,297,25.4,4.6000000000000005,19.77
2022,10,12,18,30,509,414,112,25.0,4.800000000000001,32.3
2022,10,12,19,30,246,236,14,24.200000000000003,4.800000000000001,45.97
2022,10,12,20,30,88,88,0,23.3,4.5,59.95
2022,10,12,21,30,116,104,44,22.200000000000003,4.1000000000000005,73.99
2022,10,12,22,30,9,9,0,21.1,3.7,87.78
2022,10,12,23,30,0,0,0,20.5,3.6,101.9
2022,10,13,0,30,0,0,0,19.8,2.9000000000000004,115.41
2022,10,13,1,30,0,0,0,19.4,2.8000000000000003,128.28
2022,10,13,2,30,0,0,0,19.0,2.7,139.86
2022,10,13,3,30,0,0,0,18.8,2.4000000000000004,148.67000000000002
2022,10,13,4,30,0,0,0,18.7,2.1,151.93
2022,10,13,5,30,0,0,0,18.6,1.9,147.91
2022,10,13,6,30,0,0,0,18.4,1.6,138.69
2022,10,13,7,30,0,0,0,18.2,1.4,126.91
2022,10,13,8,30,0,0,0,18.2,1.4,113.95
2022,10,13,9,30,0,0,0,18.1,1.6,100.39
2022,10,13,10,30,18,18,0,19.200000000000003,2.1,86.31
2022,10,13,11,30,151,119,108,21.3,2.9000000000000004,72.43
2022,10,13,12,30,493,127,697,23.1,3.4000000000000004,58.38
2022,10,13,13,30,654,207,625,24.5,3.8,44.4
2022,10,13,14,30,818,286,619,25.5,4.2,30.75
2022,10,13,15,30,1005,161,889,26.3,4.4,18.37
2022,10,13,16,30,1041,161,901,26.8,4.6000000000000005,12.24
2022,10,13,17,30,999,190,859,27.0,4.6000000000000005,19.57
2022,10,13,18,30,884,152,865,26.9,4.6000000000000005,32.19
2022,10,13,19,30,704,129,825,26.4,4.6000000000000005,45.89
2022,10,13,20,30,475,112,725,25.4,4.4,59.89
2022,10,13,21,30,225,81,521,23.9,3.9,73.93
2022,10,13,22,30,20,17,66,22.200000000000003,3.2,87.71000000000001
2022,10,13,23,30,0,0,0,21.4,2.8000000000000003,101.81
2022,10,14,0,30,0,0,0,20.700000000000003,1.9,115.3
2022,10,14,1,30,0,0,0,20.5,1.9,128.13
2022,10,14,2,30,0,0,0,20.1,2.3000000000000003,139.64
2022,10,14,3,30,0,0,0,19.6,2.4000000000000004,148.36
2022,10,14,4,30,0,0,0,19.3,2.1,151.56
2022,10,14,5,30,0,0,0,19.200000000000003,1.7000000000000002,147.56
2022,10,14,6,30,0,0,0,19.0,1.4,138.39
2022,10,14,7,30,0,0,0,18.8,1.3,126.66
2022,10,14,8,30,0,0,0,18.7,1.4,113.73
2022,10,14,9,30,0,0,0,18.8,1.6,100.19
2022,10,14,10,30,21,21,0,19.9,2.0,86.14
2022,10,14,11,30,177,117,198,21.9,2.6,72.26
2022,10,14,12,30,390,206,349,23.9,3.1,58.21
2022,10,14,13,30,378,325,74,25.700000000000003,3.5,44.21
2022,10,14,14,30,871,203,776,27.0,3.9,30.54
2022,10,14,15,30,962,277,721,27.700000000000003,4.3,18.08
2022,10,14,16,30,1044,208,854,27.700000000000003,4.4,11.87
2022,10,14,17,30,998,196,850,27.6,4.3,19.38
2022,10,14,18,30,692,384,364,27.1,4.1000000000000005,32.08
2022,10,14,19,30,531,307,322,26.4,3.8,45.82
2022,10,14,20,30,345,207,274,25.4,3.3000000000000003,59.82
2022,10,14,21,30,142,108,122,24.3,3.0,73.86
2022,10,14,22,30,13,13,0,23.0,2.9000000000000004,87.64
2022,10,14,23,30,0,0,0,22.4,2.9000000000000004,101.72
2022,10,15,0,30,0,0,0,21.5,2.0,115.18
2022,10,15,1,30,0,0,0,21.200000000000003,1.7000000000000002,127.96
2022,10,15,2,30,0,0,0,20.8,1.6,139.42000000000002
2022,10,15,3,30,0,0,0,20.3,1.4,148.05
2022,10,15,4,30,0,0,0,20.0,1.4,151.19
2022,10,15,5,30,0,0,0,19.8,1.6,147.21
2022,10,15,6,30,0,0,0,19.6,1.6,138.09
2022,10,15,7,30,0,0,0,19.700000000000003,1.6,126.41
2022,10,15,8,30,0,0,0,19.9,1.7000000000000002,113.52
2022,10,15,9,30,0,0,0,20.0,1.9,100.0
2022,10,15,10,30,21,21,0,20.200000000000003,2.0,85.97
2022,10,15,11,30,113,109,11,21.200000000000003,1.5,72.09
2022,10,15,12,30,456,142,591,22.9,1.3,58.04
2022,10,15,13,30,637,234,559,24.3,2.0,44.03
2022,10,15,14,30,868,216,755,25.200000000000003,2.9000000000000004,30.32
2022,10,15,15,30,939,328,641,25.5,3.4000000000000004,17.79
2022,10,15,16,30,795,482,320,25.4,3.7,11.51
2022,10,15,17,30,783,446,357,24.9,3.8,19.19
2022,10,15,18,30,731,339,462,24.1,3.4000000000000004,31.98
2022,10,15,19,30,302,279,33,23.4,2.9000000000000004,45.74
2022,10,15,20,30,102,102,0,23.0,2.3000000000000003,59.76
2022,10,15,21,30,169,102,238,22.700000000000003,1.8,73.79
2022,10,15,22,30,15,15,0,21.8,1.3,87.57000000000001
2022,10,15,23,30,0,0,0,21.3,1.0,101.63
2022,10,16,0,30,0,0,0,21.5,0.8,115.06
2022,10,16,1,30,0,0,0,21.4,1.0,127.8
2022,10,16,2,30,0,0,0,21.0,1.3,139.19
2022,10,16,3,30,0,0,0,20.4,1.3,147.74
2022,10,16,4,30,0,0,0,20.0,1.1,150.81
2022,10,16,5,30,0,0,0,19.700000000000003,0.9,146.86
2022,10,16,6,30,0,0,0,19.5,0.8,137.8
2022,10,16,7,30,0,0,0,19.3,0.8,126.17
2022,10,16,8,30,0,0,0,19.200000000000003,1.0,113.3
2022,10,16,9,30,0,0,0,19.3,1.1,99.81
2022,10,16,10,30,21,21,0,19.9,1.4,85.8
2022,10,16,11,30,248,99,478,21.5,1.8,71.92
2022,10,16,12,30,492,130,680,23.5,2.1,57.870000000000005
2022,10,16,13,30,643,231,570,25.4,2.7,43.86
2022,10,16,14,30,889,185,814,26.5,3.3000000000000003,30.12
2022,10,16,15,30,936,335,631,26.9,3.6,17.51
2022,10,16,16,30,930,407,533,26.8,3.5,11.14
2022,10,16,17,30,447,410,39,26.5,3.4000000000000004,19.0
2022,10,16,18,30,761,320,519,26.1,3.3000000000000003,31.88
2022,10,16,19,30,319,291,41,25.6,3.4000000000000004,45.67
2022,10,16,20,30,270,218,101,25.1,3.3000000000000003,59.69
2022,10,16,21,30,226,77,529,24.3,3.0,73.73
2022,10,16,22,30,22,18,96,23.200000000000003,2.7,87.5
2022,10,16,23,30,0,0,0,22.5,2.5,101.53
