Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,20012,-,-,-,26.25,73.05,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure
2022,9,23,11,30,841,240,694,36,0.0,9810
2022,9,23,12,30,877,244,706,37,0.0,9800
2022,9,23,13,30,840,240,693,37,0.0,9790
2022,9,23,14,30,711,228,623,37,0.0,9780
2022,9,23,15,30,566,212,559,36,0.0,9780
2022,9,23,16,30,274,208,147,34,0.0,9780
2022,9,23,17,30,135,96,167,31,0.0,9780
2022,9,23,18,30,0,0,0,31,0.1,9790
2022,9,23,19,30,0,0,0,30,0.2,9800
2022,9,23,20,30,0,0,0,29,0.2,9800
2022,9,23,21,30,0,0,0,29,0.2,9810
2022,9,23,22,30,0,0,0,28,0.2,9800
2022,9,23,23,30,0,0,0,28,0.2,9800
2022,9,24,0,30,0,0,0,27,0.2,9790
2022,9,24,1,30,0,0,0,27,0.2,9790
2022,9,24,2,30,0,0,0,26,0.1,9780
2022,9,24,3,30,0,0,0,26,0.1,9780
2022,9,24,4,30,0,0,0,26,0.0,9790
2022,9,24,5,30,0,0,0,26,0.0,9790
2022,9,24,6,30,0,0,0,26,0.0,9800
2022,9,24,7,30,140,99,175,27,0.0,9810
2022,9,24,8,30,355,160,438,30,0.0,9810
2022,9,24,9,30,558,200,568,33,0.0,9810
2022,9,24,10,30,720,224,642,34,0.0,9810
2022,9,24,11,30,824,237,680,34,0.0,9810
2022,9,24,12,30,859,241,692,34,0.0,9800
2022,9,24,13,30,823,237,680,34,0.1,9800
2022,9,24,14,30,676,251,550,34,0.1,9790
2022,9,24,15,30,503,259,387,33,0.0,9780
2022,9,24,16,30,287,206,182,32,0.0,9780
2022,9,24,17,30,99,90,38,30,0.0,9790
2022,9,24,18,30,0,0,0,29,0.1,9790
2022,9,24,19,30,0,0,0,29,0.1,9790
2022,9,24,20,30,0,0,0,29,0.1,9800
2022,9,24,21,30,0,0,0,28,0.2,9800
2022,9,24,22,30,0,0,0,28,0.2,9800
2022,9,24,23,30,0,0,0,27,0.2,9800
2022,9,25,0,30,0,0,0,27,0.2,9790
2022,9,25,1,30,0,0,0,26,0.2,9790
2022,9,25,2,30,0,0,0,26,0.1,9780
2022,9,25,3,30,0,0,0,26,0.1,9780
2022,9,25,4,30,0,0,0,25,0.1,9790
2022,9,25,5,30,0,0,0,25,0.1,9800
2022,9,25,6,30,0,0,0,25,0.0,9810
2022,9,25,7,30,93,90,13,27,0.0,9810
2022,9,25,8,30,180,172,17,29,0.0,9820
2022,9,25,9,30,155,155,0,32,0.0,9820
2022,9,25,10,30,396,330,85,34,0.0,9820
2022,9,25,11,30,820,237,678,35,0.0,9810
2022,9,25,12,30,854,241,690,35,0.0,9800
2022,9,25,13,30,786,278,592,34,0.1,9800
2022,9,25,14,30,712,223,637,33,0.1,9800
2022,9,25,15,30,483,292,306,32,0.1,9800
2022,9,25,16,30,138,138,0,31,0.2,9800
2022,9,25,17,30,114,93,93,30,0.2,9810
2022,9,25,18,30,0,0,0,29,0.3,9810
2022,9,25,19,30,0,0,0,28,0.3,9820
2022,9,25,20,30,0,0,0,27,0.3,9820
2022,9,25,21,30,0,0,0,27,0.3,9820
2022,9,25,22,30,0,0,0,26,0.3,9820
2022,9,25,23,30,0,0,0,26,0.2,9810
2022,9,26,0,30,0,0,0,25,0.2,9810
2022,9,26,1,30,0,0,0,25,0.2,9800
2022,9,26,2,30,0,0,0,25,0.2,9800
2022,9,26,3,30,0,0,0,24,0.2,9800
2022,9,26,4,30,0,0,0,24,0.2,9810
2022,9,26,5,30,0,0,0,24,0.1,9810
2022,9,26,6,30,0,0,0,24,0.1,9820
2022,9,26,7,30,136,103,146,26,0.1,9830
2022,9,26,8,30,225,195,68,28,0.1,9830
2022,9,26,9,30,237,228,14,31,0.0,9840
2022,9,26,10,30,353,328,32,32,0.0,9830
2022,9,26,11,30,215,210,5,33,0.0,9830
2022,9,26,12,30,267,264,3,33,0.1,9820
2022,9,26,13,30,252,249,3,33,0.1,9810
2022,9,26,14,30,329,298,40,33,0.1,9800
2022,9,26,15,30,413,285,206,33,0.2,9800
2022,9,26,16,30,167,159,17,32,0.2,9810
2022,9,26,17,30,115,93,101,30,0.2,9810
2022,9,26,18,30,0,0,0,29,0.2,9820
2022,9,26,19,30,0,0,0,29,0.2,9820
2022,9,26,20,30,0,0,0,28,0.1,9830
2022,9,26,21,30,0,0,0,28,0.1,9830
2022,9,26,22,30,0,0,0,28,0.1,9820
2022,9,26,23,30,0,0,0,27,0.1,9820
2022,9,27,0,30,0,0,0,27,0.0,9820
2022,9,27,1,30,0,0,0,27,0.0,9810
2022,9,27,2,30,0,0,0,26,0.0,9810
2022,9,27,3,30,0,0,0,26,0.0,9800
2022,9,27,4,30,0,0,0,26,0.0,9810
2022,9,27,5,30,0,0,0,25,0.0,9810
2022,9,27,6,30,0,0,0,26,0.0,9820
2022,9,27,7,30,137,91,205,27,0.0,9830
2022,9,27,8,30,349,159,432,30,0.0,9830
2022,9,27,9,30,550,198,563,33,0.0,9830
2022,9,27,10,30,711,223,637,34,0.0,9830
2022,9,27,11,30,813,236,676,34,0.0,9830
2022,9,27,12,30,847,240,688,35,0.0,9820
2022,9,27,13,30,810,236,675,35,0.0,9810
2022,9,27,14,30,704,222,635,34,0.0,9800
2022,9,27,15,30,541,197,558,34,0.0,9800
2022,9,27,16,30,339,156,424,32,0.0,9800
2022,9,27,17,30,115,93,99,31,0.0,9800
2022,9,27,18,30,0,0,0,30,0.0,9810
2022,9,27,19,30,0,0,0,29,0.1,9810
2022,9,27,20,30,0,0,0,29,0.1,9820
2022,9,27,21,30,0,0,0,28,0.1,9820
2022,9,27,22,30,0,0,0,28,0.1,9810
2022,9,27,23,30,0,0,0,27,0.1,9800
2022,9,28,0,30,0,0,0,27,0.1,9800
2022,9,28,1,30,0,0,0,26,0.2,9790
2022,9,28,2,30,0,0,0,26,0.1,9790
2022,9,28,3,30,0,0,0,26,0.1,9790
2022,9,28,4,30,0,0,0,26,0.1,9790
2022,9,28,5,30,0,0,0,25,0.1,9790
2022,9,28,6,30,0,0,0,26,0.1,9800
2022,9,28,7,30,92,85,29,27,0.0,9810
2022,9,28,8,30,346,158,429,29,0.0,9810
2022,9,28,9,30,546,198,560,32,0.0,9810
2022,9,28,10,30,707,222,635,33,0.0,9810
2022,9,28,11,30,809,235,674,33,0.0,9800
2022,9,28,12,30,843,240,685,33,0.0,9790
2022,9,28,13,30,805,235,673,33,0.0,9780
2022,9,28,14,30,421,351,92,33,0.0,9770
2022,9,28,15,30,520,250,440,33,0.0,9770
2022,9,28,16,30,277,190,204,32,0.0,9770
2022,9,28,17,30,76,74,9,31,0.1,9780
2022,9,28,18,30,0,0,0,30,0.1,9780
2022,9,28,19,30,0,0,0,29,0.2,9790
2022,9,28,20,30,0,0,0,28,0.2,9800
2022,9,28,21,30,0,0,0,28,0.2,9800
2022,9,28,22,30,0,0,0,27,0.2,9800
2022,9,28,23,30,0,0,0,27,0.2,9790
2022,9,29,0,30,0,0,0,26,0.1,9780
2022,9,29,1,30,0,0,0,26,0.1,9780
2022,9,29,2,30,0,0,0,26,0.1,9780
2022,9,29,3,30,0,0,0,25,0.2,9780
2022,9,29,4,30,0,0,0,25,0.2,9790
2022,9,29,5,30,0,0,0,25,0.2,9790
2022,9,29,6,30,0,0,0,25,0.2,9800
2022,9,29,7,30,131,96,158,26,0.1,9810
2022,9,29,8,30,344,158,428,27,0.1,9820
2022,9,29,9,30,545,198,560,29,0.1,9820
2022,9,29,10,30,705,222,635,31,0.1,9820
2022,9,29,11,30,807,235,674,32,0.1,9820
2022,9,29,12,30,840,240,685,33,0.1,9810
2022,9,29,13,30,802,235,672,32,0.1,9810
2022,9,29,14,30,681,246,578,32,0.1,9800
2022,9,29,15,30,506,222,467,32,0.1,9800
2022,9,29,16,30,321,162,376,31,0.1,9810
2022,9,29,17,30,115,91,115,29,0.0,9810
2022,9,29,18,30,0,0,0,29,0.0,9820
2022,9,29,19,30,0,0,0,29,0.0,9820
2022,9,29,20,30,0,0,0,28,0.1,9830
2022,9,29,21,30,0,0,0,28,0.1,9830
2022,9,29,22,30,0,0,0,27,0.1,9830
2022,9,29,23,30,0,0,0,27,0.1,9820
2022,9,30,0,30,0,0,0,26,0.1,9820
2022,9,30,1,30,0,0,0,26,0.1,9810
2022,9,30,2,30,0,0,0,26,0.1,9810
2022,9,30,3,30,0,0,0,25,0.1,9810
2022,9,30,4,30,0,0,0,25,0.1,9820
2022,9,30,5,30,0,0,0,25,0.1,9820
2022,9,30,6,30,0,0,0,25,0.1,9830
2022,9,30,7,30,52,52,0,26,0.1,9840
2022,9,30,8,30,267,195,165,28,0.0,9840
2022,9,30,9,30,495,256,387,31,0.1,9850
2022,9,30,10,30,650,268,504,32,0.1,9840
2022,9,30,11,30,718,315,477,34,0.1,9830
2022,9,30,12,30,834,283,631,34,0.1,9820
2022,9,30,13,30,798,234,670,33,0.2,9820
2022,9,30,14,30,213,195,24,33,0.2,9810
2022,9,30,15,30,271,241,49,32,0.2,9810
2022,9,30,16,30,58,58,0,32,0.2,9810
2022,9,30,17,30,34,34,0,30,0.1,9820
2022,9,30,18,30,0,0,0,30,0.1,9830
2022,9,30,19,30,0,0,0,29,0.1,9830
2022,9,30,20,30,0,0,0,29,0.1,9840
2022,9,30,21,30,0,0,0,29,0.1,9840
2022,9,30,22,30,0,0,0,28,0.1,9840
2022,9,30,23,30,0,0,0,28,0.1,9830
2022,10,1,0,30,0,0,0,28,0.1,9830
2022,10,1,1,30,0,0,0,27,0.0,9820
2022,10,1,2,30,0,0,0,27,0.0,9820
2022,10,1,3,30,0,0,0,27,0.0,9820
2022,10,1,4,30,0,0,0,26,0.0,9820
2022,10,1,5,30,0,0,0,25,0.1,9810
2022,10,1,6,30,0,0,0,25,0.1,9820
2022,10,1,7,30,140,86,250,26,0.1,9830
2022,10,1,8,30,356,148,483,28,0.0,9840
2022,10,1,9,30,561,184,612,32,0.0,9840
2022,10,1,10,30,723,206,684,35,0.0,9830
2022,10,1,11,30,826,219,721,36,0.0,9820
2022,10,1,12,30,858,222,731,37,0.0,9810
2022,10,1,13,30,818,218,718,37,0.0,9800
2022,10,1,14,30,709,204,678,36,0.1,9800
2022,10,1,15,30,541,181,601,35,0.1,9790
2022,10,1,16,30,335,143,464,35,0.1,9790
2022,10,1,17,30,114,87,138,31,0.1,9800
2022,10,1,18,30,0,0,0,31,0.1,9800
2022,10,1,19,30,0,0,0,30,0.1,9800
2022,10,1,20,30,0,0,0,29,0.1,9810
2022,10,1,21,30,0,0,0,28,0.2,9810
2022,10,1,22,30,0,0,0,28,0.2,9810
2022,10,1,23,30,0,0,0,27,0.2,9800
2022,10,2,0,30,0,0,0,26,0.2,9800
2022,10,2,1,30,0,0,0,26,0.1,9790
2022,10,2,2,30,0,0,0,25,0.1,9790
2022,10,2,3,30,0,0,0,25,0.1,9790
2022,10,2,4,30,0,0,0,25,0.0,9790
2022,10,2,5,30,0,0,0,24,0.0,9800
2022,10,2,6,30,0,0,0,24,0.0,9810
2022,10,2,7,30,137,85,243,26,0.0,9810
2022,10,2,8,30,350,146,475,28,0.0,9820
2022,10,2,9,30,553,183,604,31,0.0,9820
2022,10,2,10,30,714,205,677,34,0.0,9820
2022,10,2,11,30,816,217,713,36,0.0,9810
2022,10,2,12,30,848,221,724,37,0.0,9800
2022,10,2,13,30,807,216,710,37,0.0,9790
2022,10,2,14,30,699,203,669,36,0.0,9780
2022,10,2,15,30,532,179,592,35,0.0,9770
2022,10,2,16,30,327,141,455,33,0.0,9770
2022,10,2,17,30,115,75,209,30,0.0,9780
2022,10,2,18,30,0,0,0,30,0.0,9780
2022,10,2,19,30,0,0,0,30,0.0,9780
2022,10,2,20,30,0,0,0,29,0.1,9790
2022,10,2,21,30,0,0,0,29,0.1,9790
2022,10,2,22,30,0,0,0,28,0.1,9790
2022,10,2,23,30,0,0,0,28,0.1,9780
2022,10,3,0,30,0,0,0,27,0.1,9780
2022,10,3,1,30,0,0,0,27,0.1,9770
2022,10,3,2,30,0,0,0,27,0.1,9770
2022,10,3,3,30,0,0,0,26,0.1,9770
2022,10,3,4,30,0,0,0,26,0.1,9770
2022,10,3,5,30,0,0,0,26,0.1,9780
2022,10,3,6,30,0,0,0,26,0.1,9790
2022,10,3,7,30,133,83,236,28,0.1,9790
2022,10,3,8,30,345,145,468,29,0.0,9800
2022,10,3,9,30,547,182,598,32,0.1,9800
2022,10,3,10,30,708,204,672,34,0.1,9790
2022,10,3,11,30,809,216,709,35,0.0,9790
2022,10,3,12,30,841,220,720,35,0.0,9780
2022,10,3,13,30,801,215,707,35,0.0,9770
2022,10,3,14,30,693,202,666,34,0.0,9760
2022,10,3,15,30,527,179,589,34,0.0,9760
2022,10,3,16,30,322,140,451,33,0.1,9760
2022,10,3,17,30,98,80,92,31,0.1,9760
2022,10,3,18,30,0,0,0,30,0.1,9760
2022,10,3,19,30,0,0,0,29,0.1,9760
2022,10,3,20,30,0,0,0,29,0.2,9770
2022,10,3,21,30,0,0,0,28,0.2,9770
2022,10,3,22,30,0,0,0,28,0.3,9770
2022,10,3,23,30,0,0,0,27,0.3,9770
2022,10,4,0,30,0,0,0,26,0.3,9770
2022,10,4,1,30,0,0,0,26,0.3,9760
2022,10,4,2,30,0,0,0,25,0.3,9760
2022,10,4,3,30,0,0,0,25,0.2,9760
2022,10,4,4,30,0,0,0,24,0.2,9760
2022,10,4,5,30,0,0,0,24,0.2,9770
2022,10,4,6,30,0,0,0,24,0.2,9770
2022,10,4,7,30,132,95,174,26,0.2,9780
2022,10,4,8,30,348,146,475,28,0.1,9790
2022,10,4,9,30,552,183,607,31,0.1,9790
2022,10,4,10,30,713,205,680,33,0.1,9790
2022,10,4,11,30,816,218,718,35,0.1,9790
2022,10,4,12,30,849,221,730,35,0.1,9780
2022,10,4,13,30,809,217,717,35,0.1,9770
2022,10,4,14,30,700,204,677,35,0.1,9760
2022,10,4,15,30,531,180,599,34,0.1,9760
2022,10,4,16,30,324,141,458,33,0.1,9760
2022,10,4,17,30,100,80,105,32,0.1,9760
2022,10,4,18,30,0,0,0,30,0.2,9770
2022,10,4,19,30,0,0,0,29,0.2,9770
2022,10,4,20,30,0,0,0,28,0.3,9780
2022,10,4,21,30,0,0,0,27,0.3,9780
2022,10,4,22,30,0,0,0,26,0.3,9780
2022,10,4,23,30,0,0,0,26,0.3,9780
2022,10,5,0,30,0,0,0,25,0.3,9780
2022,10,5,1,30,0,0,0,24,0.3,9780
2022,10,5,2,30,0,0,0,24,0.3,9780
2022,10,5,3,30,0,0,0,23,0.3,9780
2022,10,5,4,30,0,0,0,23,0.2,9790
2022,10,5,5,30,0,0,0,22,0.2,9790
2022,10,5,6,30,0,0,0,22,0.2,9800
2022,10,5,7,30,136,85,247,24,0.1,9800
2022,10,5,8,30,354,148,488,27,0.1,9810
2022,10,5,9,30,560,185,620,30,0.1,9810
2022,10,5,10,30,724,208,694,33,0.1,9810
2022,10,5,11,30,827,220,732,34,0.1,9800
2022,10,5,12,30,860,224,743,35,0.2,9800
2022,10,5,13,30,819,219,730,35,0.2,9790
2022,10,5,14,30,708,206,689,34,0.2,9780
2022,10,5,15,30,538,182,611,34,0.2,9780
2022,10,5,16,30,327,142,468,32,0.1,9780
2022,10,5,17,30,95,78,94,30,0.1,9790
2022,10,5,18,30,0,0,0,29,0.2,9790
2022,10,5,19,30,0,0,0,28,0.2,9800
2022,10,5,20,30,0,0,0,27,0.2,9800
2022,10,5,21,30,0,0,0,26,0.2,9810
2022,10,5,22,30,0,0,0,25,0.3,9800
2022,10,5,23,30,0,0,0,24,0.3,9800
2022,10,6,0,30,0,0,0,23,0.3,9800
2022,10,6,1,30,0,0,0,23,0.3,9800
2022,10,6,2,30,0,0,0,22,0.2,9800
2022,10,6,3,30,0,0,0,22,0.2,9810
2022,10,6,4,30,0,0,0,21,0.2,9810
2022,10,6,5,30,0,0,0,21,0.2,9820
2022,10,6,6,30,0,0,0,21,0.2,9830
2022,10,6,7,30,136,89,227,23,0.2,9840
2022,10,6,8,30,355,148,492,26,0.1,9840
2022,10,6,9,30,562,186,624,29,0.1,9840
2022,10,6,10,30,725,208,697,32,0.1,9840
2022,10,6,11,30,827,220,734,34,0.1,9840
2022,10,6,12,30,857,224,743,34,0.1,9830
2022,10,6,13,30,814,219,728,35,0.1,9820
2022,10,6,14,30,701,205,685,34,0.1,9820
2022,10,6,15,30,530,180,604,33,0.0,9810
2022,10,6,16,30,320,140,459,32,0.0,9810
2022,10,6,17,30,90,75,84,29,0.0,9820
2022,10,6,18,30,0,0,0,28,0.0,9820
2022,10,6,19,30,0,0,0,28,0.1,9820
2022,10,6,20,30,0,0,0,27,0.1,9830
2022,10,6,21,30,0,0,0,26,0.1,9830
2022,10,6,22,30,0,0,0,26,0.1,9830
2022,10,6,23,30,0,0,0,25,0.1,9830
2022,10,7,0,30,0,0,0,24,0.1,9830
2022,10,7,1,30,0,0,0,24,0.1,9830
2022,10,7,2,30,0,0,0,23,0.1,9820
2022,10,7,3,30,0,0,0,23,0.1,9820
2022,10,7,4,30,0,0,0,23,0.1,9830
2022,10,7,5,30,0,0,0,22,0.0,9830
2022,10,7,6,30,0,0,0,23,0.0,9840
2022,10,7,7,30,130,92,182,24,0.0,9840
2022,10,7,8,30,346,146,477,27,0.0,9850
2022,10,7,9,30,549,183,609,30,0.0,9850
2022,10,7,10,30,710,206,683,33,0.0,9850
2022,10,7,11,30,810,218,719,34,0.0,9840
2022,10,7,12,30,840,221,729,35,0.0,9830
2022,10,7,13,30,408,306,125,35,0.1,9820
2022,10,7,14,30,588,358,319,34,0.1,9810
2022,10,7,15,30,516,178,589,33,0.1,9810
2022,10,7,16,30,309,138,443,32,0.0,9810
2022,10,7,17,30,91,75,94,30,0.0,9820
2022,10,7,18,30,0,0,0,29,0.0,9820
2022,10,7,19,30,0,0,0,29,0.0,9830
2022,10,7,20,30,0,0,0,28,0.0,9830
2022,10,7,21,30,0,0,0,28,0.0,9830
2022,10,7,22,30,0,0,0,27,0.0,9830
2022,10,7,23,30,0,0,0,27,0.0,9820
2022,10,8,0,30,0,0,0,27,0.0,9820
2022,10,8,1,30,0,0,0,26,0.0,9810
2022,10,8,2,30,0,0,0,25,0.1,9810
2022,10,8,3,30,0,0,0,25,0.1,9810
2022,10,8,4,30,0,0,0,24,0.1,9820
2022,10,8,5,30,0,0,0,24,0.1,9820
2022,10,8,6,30,0,0,0,24,0.1,9830
2022,10,8,7,30,129,82,234,26,0.1,9830
2022,10,8,8,30,344,146,476,28,0.0,9840
2022,10,8,9,30,548,183,610,31,0.0,9840
2022,10,8,10,30,709,206,685,33,0.0,9830
2022,10,8,11,30,811,218,723,34,0.0,9830
2022,10,8,12,30,841,222,733,35,0.0,9820
2022,10,8,13,30,799,217,719,35,0.0,9810
2022,10,8,14,30,670,247,590,34,0.0,9810
2022,10,8,15,30,501,197,532,33,0.0,9800
2022,10,8,16,30,309,138,448,32,0.0,9810
2022,10,8,17,30,86,72,84,29,0.0,9810
2022,10,8,18,30,0,0,0,29,0.0,9810
2022,10,8,19,30,0,0,0,28,0.0,9820
2022,10,8,20,30,0,0,0,28,0.0,9820
2022,10,8,21,30,0,0,0,27,0.1,9820
2022,10,8,22,30,0,0,0,26,0.1,9820
2022,10,8,23,30,0,0,0,26,0.2,9820
2022,10,9,0,30,0,0,0,25,0.2,9810
2022,10,9,1,30,0,0,0,25,0.2,9810
2022,10,9,2,30,0,0,0,24,0.2,9810
2022,10,9,3,30,0,0,0,24,0.2,9810
2022,10,9,4,30,0,0,0,23,0.2,9810
2022,10,9,5,30,0,0,0,23,0.2,9810
2022,10,9,6,30,0,0,0,23,0.2,9820
2022,10,9,7,30,130,91,192,25,0.1,9820
2022,10,9,8,30,346,147,483,26,0.1,9830
2022,10,9,9,30,552,184,618,30,0.1,9830
2022,10,9,10,30,715,207,694,33,0.1,9830
2022,10,9,11,30,817,219,732,34,0.1,9820
2022,10,9,12,30,848,223,743,35,0.1,9810
2022,10,9,13,30,806,218,729,35,0.1,9800
2022,10,9,14,30,693,204,687,35,0.1,9790
2022,10,9,15,30,522,180,604,34,0.1,9790
2022,10,9,16,30,311,139,456,32,0.1,9790
2022,10,9,17,30,82,70,74,30,0.1,9790
2022,10,9,18,30,0,0,0,29,0.1,9800
2022,10,9,19,30,0,0,0,28,0.2,9810
2022,10,9,20,30,0,0,0,27,0.2,9810
2022,10,9,21,30,0,0,0,26,0.2,9810
2022,10,9,22,30,0,0,0,26,0.2,9810
2022,10,9,23,30,0,0,0,25,0.2,9810
2022,10,10,0,30,0,0,0,24,0.2,9810
2022,10,10,1,30,0,0,0,24,0.2,9810
2022,10,10,2,30,0,0,0,23,0.2,9810
2022,10,10,3,30,0,0,0,22,0.2,9810
2022,10,10,4,30,0,0,0,22,0.1,9810
2022,10,10,5,30,0,0,0,22,0.1,9810
2022,10,10,6,30,0,0,0,22,0.1,9820
2022,10,10,7,30,128,90,188,24,0.1,9830
2022,10,10,8,30,346,147,485,26,0.1,9830
2022,10,10,9,30,552,185,621,29,0.1,9830
2022,10,10,10,30,715,207,696,32,0.1,9830
2022,10,10,11,30,816,220,733,34,0.1,9820
2022,10,10,12,30,846,223,743,34,0.1,9820
2022,10,10,13,30,802,218,728,35,0.1,9810
2022,10,10,14,30,688,204,683,34,0.1,9800
2022,10,10,15,30,515,178,599,34,0.1,9800
2022,10,10,16,30,305,137,448,32,0.0,9800
2022,10,10,17,30,77,66,65,30,0.0,9810
2022,10,10,18,30,0,0,0,29,0.0,9810
2022,10,10,19,30,0,0,0,28,0.0,9820
2022,10,10,20,30,0,0,0,27,0.1,9820
2022,10,10,21,30,0,0,0,27,0.1,9820
2022,10,10,22,30,0,0,0,26,0.1,9820
2022,10,10,23,30,0,0,0,25,0.2,9820
2022,10,11,0,30,0,0,0,24,0.2,9820
2022,10,11,1,30,0,0,0,24,0.2,9810
2022,10,11,2,30,0,0,0,23,0.2,9810
2022,10,11,3,30,0,0,0,23,0.1,9810
2022,10,11,4,30,0,0,0,22,0.1,9820
2022,10,11,5,30,0,0,0,22,0.1,9820
2022,10,11,6,30,0,0,0,22,0.1,9830
2022,10,11,7,30,126,90,183,24,0.1,9830
2022,10,11,8,30,340,145,477,26,0.1,9840
2022,10,11,9,30,545,183,613,29,0.1,9840
2022,10,11,10,30,707,206,689,32,0.1,9830
2022,10,11,11,30,808,219,728,34,0.1,9830
2022,10,11,12,30,839,222,739,35,0.1,9820
2022,10,11,13,30,795,217,724,35,0.1,9810
2022,10,11,14,30,682,203,680,35,0.1,9810
2022,10,11,15,30,511,178,597,34,0.1,9800
2022,10,11,16,30,301,136,445,33,0.1,9800
2022,10,11,17,30,73,64,56,30,0.0,9800
2022,10,11,18,30,0,0,0,29,0.0,9810
2022,10,11,19,30,0,0,0,28,0.1,9810
2022,10,11,20,30,0,0,0,28,0.1,9810
2022,10,11,21,30,0,0,0,27,0.2,9810
2022,10,11,22,30,0,0,0,26,0.2,9810
2022,10,11,23,30,0,0,0,25,0.2,9810
2022,10,12,0,30,0,0,0,24,0.2,9810
2022,10,12,1,30,0,0,0,23,0.2,9810
2022,10,12,2,30,0,0,0,23,0.2,9810
2022,10,12,3,30,0,0,0,22,0.2,9810
2022,10,12,4,30,0,0,0,22,0.2,9810
2022,10,12,5,30,0,0,0,22,0.2,9820
2022,10,12,6,30,0,0,0,22,0.2,9820
2022,10,12,7,30,123,79,226,24,0.2,9830
2022,10,12,8,30,336,144,471,26,0.2,9830
2022,10,12,9,30,538,182,607,29,0.2,9830
2022,10,12,10,30,698,205,681,32,0.2,9830
2022,10,12,11,30,796,217,719,34,0.2,9820
2022,10,12,12,30,825,220,728,34,0.2,9810
2022,10,12,13,30,781,215,713,34,0.2,9810
2022,10,12,14,30,669,201,668,34,0.2,9800
2022,10,12,15,30,499,176,584,33,0.2,9800
2022,10,12,16,30,292,134,432,32,0.2,9800
2022,10,12,17,30,75,64,67,30,0.1,9800
2022,10,12,18,30,0,0,0,28,0.1,9800
2022,10,12,19,30,0,0,0,27,0.2,9810
2022,10,12,20,30,0,0,0,27,0.2,9810
2022,10,12,21,30,0,0,0,26,0.2,9810
2022,10,12,22,30,0,0,0,25,0.2,9820
2022,10,12,23,30,0,0,0,24,0.2,9810
2022,10,13,0,30,0,0,0,24,0.2,9810
2022,10,13,1,30,0,0,0,23,0.2,9810
2022,10,13,2,30,0,0,0,23,0.2,9810
2022,10,13,3,30,0,0,0,22,0.2,9810
2022,10,13,4,30,0,0,0,22,0.2,9810
2022,10,13,5,30,0,0,0,21,0.2,9810
2022,10,13,6,30,0,0,0,21,0.2,9820
2022,10,13,7,30,121,87,175,23,0.1,9830
2022,10,13,8,30,336,145,474,26,0.1,9830
2022,10,13,9,30,539,183,611,29,0.1,9830
2022,10,13,10,30,700,205,686,32,0.1,9830
2022,10,13,11,30,799,218,724,33,0.1,9830
2022,10,13,12,30,828,221,734,34,0.1,9820
2022,10,13,13,30,784,216,718,34,0.2,9810
2022,10,13,14,30,671,201,674,33,0.1,9800
2022,10,13,15,30,499,176,588,32,0.1,9800
2022,10,13,16,30,291,134,433,31,0.1,9810
2022,10,13,17,30,65,59,39,29,0.1,9810
2022,10,13,18,30,0,0,0,28,0.1,9810
2022,10,13,19,30,0,0,0,27,0.1,9820
2022,10,13,20,30,0,0,0,26,0.1,9820
2022,10,13,21,30,0,0,0,26,0.1,9830
2022,10,13,22,30,0,0,0,25,0.1,9830
2022,10,13,23,30,0,0,0,24,0.1,9830
2022,10,14,0,30,0,0,0,24,0.1,9830
2022,10,14,1,30,0,0,0,23,0.2,9820
2022,10,14,2,30,0,0,0,23,0.2,9820
2022,10,14,3,30,0,0,0,22,0.2,9820
2022,10,14,4,30,0,0,0,22,0.2,9820
2022,10,14,5,30,0,0,0,21,0.2,9830
2022,10,14,6,30,0,0,0,21,0.2,9830
2022,10,14,7,30,119,86,170,23,0.1,9840
2022,10,14,8,30,333,144,471,26,0.1,9840
2022,10,14,9,30,535,182,608,30,0.1,9850
2022,10,14,10,30,695,205,683,32,0.1,9840
2022,10,14,11,30,794,217,721,34,0.1,9840
2022,10,14,12,30,822,220,730,34,0.1,9830
2022,10,14,13,30,777,215,714,34,0.0,9820
2022,10,14,14,30,664,201,669,34,0.0,9820
2022,10,14,15,30,493,175,583,33,0.0,9820
2022,10,14,16,30,286,132,427,32,0.0,9810
2022,10,14,17,30,66,59,49,29,0.0,9820
2022,10,14,18,30,0,0,0,28,0.1,9820
2022,10,14,19,30,0,0,0,27,0.1,9830
2022,10,14,20,30,0,0,0,27,0.1,9840
2022,10,14,21,30,0,0,0,26,0.2,9840
2022,10,14,22,30,0,0,0,25,0.2,9840
2022,10,14,23,30,0,0,0,25,0.2,9840
2022,10,15,0,30,0,0,0,24,0.2,9840
2022,10,15,1,30,0,0,0,24,0.2,9830
2022,10,15,2,30,0,0,0,23,0.2,9830
2022,10,15,3,30,0,0,0,23,0.2,9840
2022,10,15,4,30,0,0,0,22,0.2,9840
2022,10,15,5,30,0,0,0,22,0.2,9850
2022,10,15,6,30,0,0,0,22,0.2,9850
2022,10,15,7,30,117,86,165,24,0.2,9860
2022,10,15,8,30,329,143,466,26,0.1,9860
2022,10,15,9,30,531,181,605,30,0.1,9860
2022,10,15,10,30,691,205,682,32,0.1,9860
2022,10,15,11,30,791,217,721,33,0.1,9850
2022,10,15,12,30,821,220,732,33,0.1,9850
