Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,182708,-,-,-,37.37,-5.98,0,14,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure,Solar Zenith Angle
2022,9,23,22,30,0,0,0,20.8,1.4,1013,133.52
2022,9,23,23,30,0,0,0,20.1,1.6,1013,140.28
2022,9,24,0,30,0,0,0,19.4,1.8,1013,142.9
2022,9,24,1,30,0,0,0,18.8,2.0,1013,140.51
2022,9,24,2,30,0,0,0,18.2,2.0,1012,133.9
2022,9,24,3,30,0,0,0,17.6,2.0,1012,124.62
2022,9,24,4,30,0,0,0,16.900000000000002,2.0,1013,113.85
2022,9,24,5,30,0,0,0,16.400000000000002,2.0,1013,102.31
2022,9,24,6,30,0,0,0,16.900000000000002,2.3000000000000003,1013,89.9
2022,9,24,7,30,157,50,535,19.700000000000003,2.9000000000000004,1013,78.5
2022,9,24,8,30,364,72,747,23.5,2.2,1014,67.01
2022,9,24,9,30,555,85,846,27.5,1.2000000000000002,1014,56.27
2022,9,24,10,30,706,93,899,30.3,0.9,1013,46.99
2022,9,24,11,30,803,97,926,32.2,1.1,1013,40.35
2022,9,24,12,30,836,101,932,33.5,1.5,1012,37.82
2022,9,24,13,30,807,98,929,34.300000000000004,2.1,1011,40.22
2022,9,24,14,30,712,93,905,34.4,2.7,1011,46.77
2022,9,24,15,30,563,83,857,34.0,3.0,1010,56.0
2022,9,24,16,30,373,70,766,32.7,3.1,1010,66.72
2022,9,24,17,30,164,49,566,29.700000000000003,2.4000000000000004,1010,78.21000000000001
2022,9,24,18,30,0,0,0,25.8,1.9,1011,89.68
2022,9,24,19,30,0,0,0,24.4,2.2,1011,102.05
2022,9,24,20,30,0,0,0,23.6,2.4000000000000004,1012,113.64
2022,9,24,21,30,0,0,0,23.0,2.6,1012,124.49
2022,9,24,22,30,0,0,0,22.6,2.6,1012,133.9
2022,9,24,23,30,0,0,0,22.1,2.5,1012,140.68
2022,9,25,0,30,0,0,0,21.6,2.4000000000000004,1011,143.29
2022,9,25,1,30,0,0,0,21.1,2.3000000000000003,1011,140.85
2022,9,25,2,30,0,0,0,20.3,2.3000000000000003,1011,134.18
2022,9,25,3,30,0,0,0,19.5,2.2,1011,124.84
2022,9,25,4,30,0,0,0,18.5,2.2,1011,114.04
2022,9,25,5,30,0,0,0,17.6,2.3000000000000003,1011,102.48
2022,9,25,6,30,0,0,0,17.5,2.7,1012,90.04
2022,9,25,7,30,156,46,560,19.5,3.4000000000000004,1012,78.68
2022,9,25,8,30,366,65,775,22.4,3.3000000000000003,1012,67.21000000000001
2022,9,25,9,30,560,76,877,25.3,3.0,1012,56.5
2022,9,25,10,30,712,81,929,27.8,2.8000000000000003,1012,47.27
2022,9,25,11,30,812,84,959,29.8,2.9000000000000004,1011,40.69
2022,9,25,12,30,843,92,957,31.3,3.0,1011,38.21
2022,9,25,13,30,811,90,950,32.2,3.2,1010,40.62
2022,9,25,14,30,713,85,923,32.5,3.4000000000000004,1009,47.15
2022,9,25,15,30,558,85,853,32.1,3.4000000000000004,1009,56.34
2022,9,25,16,30,365,71,754,31.0,3.2,1009,67.05
2022,9,25,17,30,158,49,547,28.3,2.3000000000000003,1009,78.52
2022,9,25,18,30,0,0,0,24.6,1.7000000000000002,1009,89.94
2022,9,25,19,30,0,0,0,23.3,2.0,1010,102.36
2022,9,25,20,30,0,0,0,22.4,2.1,1010,113.96
2022,9,25,21,30,0,0,0,21.4,1.9,1011,124.83
2022,9,25,22,30,0,0,0,20.4,1.7000000000000002,1011,134.27
2022,9,25,23,30,0,0,0,19.700000000000003,1.5,1010,141.08
2022,9,26,0,30,0,0,0,19.0,1.4,1010,143.68
2022,9,26,1,30,0,0,0,18.5,1.4,1010,141.19
2022,9,26,2,30,0,0,0,18.0,1.4,1010,134.46
2022,9,26,3,30,0,0,0,17.400000000000002,1.4,1010,125.07
2022,9,26,4,30,0,0,0,16.900000000000002,1.5,1011,114.23
2022,9,26,5,30,0,0,0,16.5,1.4,1011,102.65
2022,9,26,6,30,0,0,0,17.2,1.7000000000000002,1011,90.18
2022,9,26,7,30,153,47,546,20.3,2.4000000000000004,1012,78.85000000000001
2022,9,26,8,30,358,69,753,23.9,1.8,1012,67.4
2022,9,26,9,30,549,82,850,27.8,0.8,1012,56.72
2022,9,26,10,30,699,90,902,30.3,0.4,1012,47.55
2022,9,26,11,30,795,96,927,31.9,0.7000000000000001,1012,41.03
2022,9,26,12,30,826,103,925,33.2,1.1,1011,38.6
2022,9,26,13,30,794,99,920,33.9,1.4,1011,41.01
2022,9,26,14,30,699,93,897,34.2,1.7000000000000002,1010,47.52
2022,9,26,15,30,549,83,848,33.800000000000004,1.8,1010,56.69
2022,9,26,16,30,359,69,754,32.6,1.8,1010,67.37
2022,9,26,17,30,154,47,551,29.8,1.4,1010,78.83
2022,9,26,18,30,0,0,0,26.0,1.4,1010,90.19
2022,9,26,19,30,0,0,0,24.200000000000003,1.6,1011,102.67
2022,9,26,20,30,0,0,0,22.8,1.5,1012,114.28
2022,9,26,21,30,0,0,0,21.8,1.3,1012,125.17
2022,9,26,22,30,0,0,0,20.9,1.1,1012,134.64
2022,9,26,23,30,0,0,0,20.3,0.9,1012,141.47
2022,9,27,0,30,0,0,0,19.700000000000003,0.9,1012,144.07
2022,9,27,1,30,0,0,0,19.0,0.8,1011,141.53
2022,9,27,2,30,0,0,0,18.3,0.9,1011,134.73
2022,9,27,3,30,0,0,0,17.900000000000002,0.8,1011,125.29
2022,9,27,4,30,0,0,0,17.5,0.8,1011,114.42
2022,9,27,5,30,0,0,0,17.2,0.8,1012,102.82
2022,9,27,6,30,0,0,0,17.8,0.9,1012,90.94
2022,9,27,7,30,149,46,542,20.6,1.1,1012,79.02
2022,9,27,8,30,354,69,747,23.9,1.0,1013,67.6
2022,9,27,9,30,543,82,844,27.200000000000003,1.0,1013,56.96
2022,9,27,10,30,693,91,896,30.1,1.2000000000000002,1012,47.83
2022,9,27,11,30,788,95,923,32.2,1.6,1012,41.37
2022,9,27,12,30,823,91,941,33.300000000000004,1.9,1011,38.99
2022,9,27,13,30,790,88,935,34.0,2.2,1011,41.41
2022,9,27,14,30,695,84,911,34.1,2.3000000000000003,1010,47.9
2022,9,27,15,30,541,87,835,33.800000000000004,2.4000000000000004,1010,57.04
2022,9,27,16,30,352,71,740,32.5,2.1,1010,67.69
2022,9,27,17,30,148,47,536,29.5,1.4,1010,79.14
2022,9,27,18,30,0,0,0,25.5,1.2000000000000002,1010,91.07
2022,9,27,19,30,0,0,0,23.6,1.3,1011,102.97
2022,9,27,20,30,0,0,0,22.3,1.2000000000000002,1012,114.6
2022,9,27,21,30,0,0,0,21.4,1.1,1012,125.51
2022,9,27,22,30,0,0,0,20.8,0.9,1012,135.01
2022,9,27,23,30,0,0,0,20.0,0.8,1012,141.87
2022,9,28,0,30,0,0,0,19.200000000000003,0.7000000000000001,1012,144.46
2022,9,28,1,30,0,0,0,18.6,0.8,1012,141.87
2022,9,28,2,30,0,0,0,18.1,0.9,1011,135.01
2022,9,28,3,30,0,0,0,17.7,1.0,1011,125.52
2022,9,28,4,30,0,0,0,17.2,1.1,1011,114.61
2022,9,28,5,30,0,0,0,16.8,1.2000000000000002,1011,103.0
2022,9,28,6,30,0,0,0,17.5,1.5,1012,91.11
2022,9,28,7,30,146,48,524,20.700000000000003,2.4000000000000004,1012,79.2
2022,9,28,8,30,350,72,734,24.1,2.4000000000000004,1012,67.79
2022,9,28,9,30,539,88,834,27.8,1.9,1013,57.19
2022,9,28,10,30,689,99,885,30.9,1.5,1012,48.120000000000005
2022,9,28,11,30,785,105,911,33.300000000000004,1.3,1012,41.72
2022,9,28,12,30,815,110,912,34.6,1.4,1011,39.38
2022,9,28,13,30,782,107,906,35.300000000000004,1.7000000000000002,1010,41.8
2022,9,28,14,30,687,99,882,35.4,2.0,1010,48.27
2022,9,28,15,30,537,92,825,34.9,2.3000000000000003,1010,57.38
2022,9,28,16,30,346,76,720,33.4,2.3000000000000003,1009,68.01
2022,9,28,17,30,141,50,494,30.0,1.6,1010,79.44
2022,9,28,18,30,0,0,0,25.700000000000003,1.5,1010,91.37
2022,9,28,19,30,0,0,0,23.9,1.6,1011,103.28
2022,9,28,20,30,0,0,0,22.6,1.4,1011,114.92
2022,9,28,21,30,0,0,0,21.6,1.2000000000000002,1011,125.85
2022,9,28,22,30,0,0,0,21.200000000000003,1.0,1011,135.38
2022,9,28,23,30,0,0,0,21.1,0.8,1011,142.26
2022,9,29,0,30,0,0,0,20.8,0.6000000000000001,1011,144.84
2022,9,29,1,30,0,0,0,20.1,0.6000000000000001,1011,142.21
2022,9,29,2,30,0,0,0,19.4,0.7000000000000001,1011,135.28
2022,9,29,3,30,0,0,0,18.7,0.8,1011,125.74
2022,9,29,4,30,0,0,0,18.1,0.8,1011,114.8
2022,9,29,5,30,0,0,0,17.8,0.8,1011,103.17
2022,9,29,6,30,0,0,0,18.2,0.8,1012,91.28
2022,9,29,7,30,138,53,460,20.700000000000003,1.2000000000000002,1012,79.38
2022,9,29,8,30,340,80,694,24.0,1.4,1012,67.99
2022,9,29,9,30,528,96,801,27.5,1.6,1012,57.42
2022,9,29,10,30,677,106,860,30.200000000000003,1.6,1012,48.4
2022,9,29,11,30,772,111,891,32.1,1.7000000000000002,1012,42.06
2022,9,29,12,30,808,105,914,33.4,2.0,1011,39.77
2022,9,29,13,30,774,102,907,34.1,2.2,1010,42.2
2022,9,29,14,30,678,96,881,34.300000000000004,2.5,1010,48.64
2022,9,29,15,30,524,93,808,33.800000000000004,2.6,1009,57.73
2022,9,29,16,30,335,77,701,32.4,2.5,1009,68.34
2022,9,29,17,30,134,50,474,29.4,2.0,1009,79.75
2022,9,29,18,30,0,0,0,25.5,1.9,1010,91.68
2022,9,29,19,30,0,0,0,23.700000000000003,2.3000000000000003,1011,103.58
2022,9,29,20,30,0,0,0,22.1,2.0,1011,115.23
2022,9,29,21,30,0,0,0,21.0,1.6,1011,126.19
2022,9,29,22,30,0,0,0,20.200000000000003,1.2000000000000002,1011,135.74
2022,9,29,23,30,0,0,0,19.700000000000003,1.0,1011,142.66
2022,9,30,0,30,0,0,0,19.700000000000003,0.9,1011,145.23
2022,9,30,1,30,0,0,0,19.700000000000003,0.7000000000000001,1011,142.54
2022,9,30,2,30,0,0,0,19.4,0.6000000000000001,1010,135.55
2022,9,30,3,30,0,0,0,18.7,0.6000000000000001,1010,125.96
2022,9,30,4,30,0,0,0,18.0,0.7000000000000001,1010,114.99
2022,9,30,5,30,0,0,0,17.400000000000002,0.8,1010,103.35
2022,9,30,6,30,0,0,0,17.5,0.9,1010,91.45
2022,9,30,7,30,138,51,480,19.700000000000003,1.1,1011,79.55
2022,9,30,8,30,338,80,696,22.8,1.1,1011,68.19
2022,9,30,9,30,525,102,790,26.200000000000003,0.7000000000000001,1011,57.66
2022,9,30,10,30,668,120,830,29.3,0.8,1011,48.69
2022,9,30,11,30,759,135,845,32.0,1.0,1010,42.41
2022,9,30,12,30,787,139,847,33.4,1.3,1009,40.16
2022,9,30,13,30,749,140,828,33.7,1.8,1009,42.59
2022,9,30,14,30,649,136,781,33.6,2.4000000000000004,1008,49.02
2022,9,30,15,30,487,150,636,33.4,2.8000000000000003,1008,58.07
2022,9,30,16,30,302,122,493,32.1,2.6,1008,68.66
2022,9,30,17,30,111,71,232,28.8,1.5,1008,80.05
2022,9,30,18,30,0,0,0,25.200000000000003,1.3,1008,91.98
2022,9,30,19,30,0,0,0,23.700000000000003,1.3,1008,103.89
2022,9,30,20,30,0,0,0,22.5,1.3,1009,115.55
2022,9,30,21,30,0,0,0,21.5,1.3,1009,126.53
2022,9,30,22,30,0,0,0,20.6,1.3,1009,136.11
2022,9,30,23,30,0,0,0,20.1,1.2000000000000002,1009,143.05
2022,10,1,0,30,0,0,0,20.4,1.3,1013,145.71
2022,10,1,1,30,0,0,0,20.1,1.5,1013,142.96
2022,10,1,2,30,0,0,0,19.9,1.7000000000000002,1012,135.89
2022,10,1,3,30,0,0,0,19.700000000000003,1.9,1012,126.24
2022,10,1,4,30,0,0,0,19.700000000000003,2.0,1012,115.23
2022,10,1,5,30,0,0,0,19.6,2.1,1013,103.56
2022,10,1,6,30,0,0,0,20.0,2.5,1013,91.67
2022,10,1,7,30,18,18,0,21.5,3.3000000000000003,1013,79.78
2022,10,1,8,30,220,192,77,23.6,3.6,1014,68.44
2022,10,1,9,30,397,275,229,26.0,3.8,1014,57.95
2022,10,1,10,30,510,315,297,27.6,4.0,1014,49.05
2022,10,1,11,30,418,362,77,28.700000000000003,4.0,1013,42.83
2022,10,1,12,30,567,343,296,29.6,3.8,1013,40.63
2022,10,1,13,30,621,279,468,30.1,3.6,1012,43.07
2022,10,1,14,30,544,240,468,30.3,3.5,1012,49.47
2022,10,1,15,30,474,112,693,29.9,3.3000000000000003,1011,58.49
2022,10,1,16,30,226,171,155,28.8,2.6,1011,69.04
2022,10,1,17,30,58,58,4,26.6,1.4,1012,80.42
2022,10,1,18,30,0,0,0,24.6,1.1,1012,92.34
2022,10,1,19,30,0,0,0,24.1,1.0,1013,104.25
2022,10,1,20,30,0,0,0,23.6,1.0,1013,115.92
2022,10,1,21,30,0,0,0,23.1,1.0,1013,126.93
2022,10,1,22,30,0,0,0,22.4,1.0,1013,136.55
2022,10,1,23,30,0,0,0,21.700000000000003,1.0,1013,143.53
2022,10,2,0,30,0,0,0,21.0,1.1,1013,146.09
2022,10,2,1,30,0,0,0,20.4,1.2000000000000002,1013,143.29
2022,10,2,2,30,0,0,0,19.9,1.3,1012,136.16
2022,10,2,3,30,0,0,0,19.5,1.4,1012,126.46
2022,10,2,4,30,0,0,0,19.3,1.6,1013,115.42
2022,10,2,5,30,0,0,0,19.0,1.7000000000000002,1013,103.74
2022,10,2,6,30,0,0,0,19.4,2.2,1014,91.84
2022,10,2,7,30,107,68,226,21.4,3.1,1014,79.96000000000001
2022,10,2,8,30,289,116,477,24.0,2.8000000000000003,1015,68.65
2022,10,2,9,30,467,142,616,26.700000000000003,2.4000000000000004,1015,58.19
2022,10,2,10,30,610,158,694,28.200000000000003,2.3000000000000003,1014,49.34
2022,10,2,11,30,701,165,736,29.0,2.3000000000000003,1014,43.18
2022,10,2,12,30,752,119,839,29.4,2.1,1013,41.02
2022,10,2,13,30,505,404,138,29.700000000000003,1.8,1013,43.47
2022,10,2,14,30,461,361,154,29.6,1.6,1012,49.84
2022,10,2,15,30,460,139,621,29.200000000000003,1.5,1012,58.83
2022,10,2,16,30,281,110,486,28.4,1.3,1012,69.36
2022,10,2,17,30,98,62,228,26.6,0.9,1012,80.72
2022,10,2,18,30,0,0,0,24.700000000000003,0.9,1013,92.64
2022,10,2,19,30,0,0,0,23.6,0.9,1013,104.55
2022,10,2,20,30,0,0,0,22.700000000000003,0.9,1014,116.24
2022,10,2,21,30,0,0,0,22.0,1.0,1014,127.26
2022,10,2,22,30,0,0,0,21.6,0.9,1014,136.92000000000002
2022,10,2,23,30,0,0,0,21.3,0.8,1014,143.92000000000002
2022,10,3,0,30,0,0,0,21.1,0.6000000000000001,1013,146.48
2022,10,3,1,30,0,0,0,20.9,0.3,1013,143.62
2022,10,3,2,30,0,0,0,20.3,0.5,1013,136.43
2022,10,3,3,30,0,0,0,19.8,0.6000000000000001,1014,126.67
2022,10,3,4,30,0,0,0,19.3,0.8,1014,115.6
2022,10,3,5,30,0,0,0,18.9,0.8,1014,103.91
2022,10,3,6,30,0,0,0,19.200000000000003,0.9,1014,92.01
2022,10,3,7,30,117,55,361,21.5,1.3,1015,80.14
2022,10,3,8,30,310,86,621,24.3,1.4,1015,68.85000000000001
2022,10,3,9,30,494,103,747,26.700000000000003,1.6,1015,58.43
2022,10,3,10,30,639,111,815,28.200000000000003,1.5,1014,49.63
2022,10,3,11,30,732,116,850,29.5,1.3,1014,43.53
2022,10,3,12,30,767,108,878,30.4,0.9,1013,41.4
2022,10,3,13,30,732,106,869,30.9,0.5,1012,43.86
2022,10,3,14,30,636,99,839,31.0,0.2,1011,50.21
2022,10,3,15,30,488,89,779,30.700000000000003,0.3,1011,59.17
2022,10,3,16,30,303,73,663,29.8,0.5,1011,69.68
2022,10,3,17,30,109,45,411,28.0,0.4,1011,81.02
2022,10,3,18,30,0,0,0,25.6,0.6000000000000001,1011,92.93
2022,10,3,19,30,0,0,0,24.0,0.6000000000000001,1012,104.85
2022,10,3,20,30,0,0,0,22.700000000000003,0.7000000000000001,1012,116.54
2022,10,3,21,30,0,0,0,21.8,0.9,1012,127.59
2022,10,3,22,30,0,0,0,21.1,1.1,1012,137.28
2022,10,3,23,30,0,0,0,20.3,1.3,1012,144.31
2022,10,4,0,30,0,0,0,19.8,1.3,1012,146.87
2022,10,4,1,30,0,0,0,19.3,1.3,1012,143.96
2022,10,4,2,30,0,0,0,18.9,1.2000000000000002,1012,136.69
2022,10,4,3,30,0,0,0,18.5,1.0,1012,126.89
2022,10,4,4,30,0,0,0,18.0,0.8,1012,115.79
2022,10,4,5,30,0,0,0,17.7,0.7000000000000001,1012,104.08
2022,10,4,6,30,0,0,0,18.1,0.8,1012,92.18
2022,10,4,7,30,118,49,411,20.3,1.2000000000000002,1013,80.32000000000001
2022,10,4,8,30,311,76,657,23.0,1.5,1013,69.05
2022,10,4,9,30,492,91,771,25.5,1.4,1013,58.67
2022,10,4,10,30,637,101,832,27.3,1.4,1013,49.92
2022,10,4,11,30,611,248,503,28.700000000000003,1.5,1013,43.87
2022,10,4,12,30,760,107,876,29.700000000000003,1.7000000000000002,1012,41.79
2022,10,4,13,30,607,226,531,30.3,1.9,1011,44.25
2022,10,4,14,30,406,305,160,30.1,2.1,1010,50.58
2022,10,4,15,30,337,225,221,29.200000000000003,2.1,1010,59.51
2022,10,4,16,30,193,166,79,27.8,1.7000000000000002,1010,70.0
2022,10,4,17,30,53,53,4,25.700000000000003,1.3,1010,81.32000000000001
2022,10,4,18,30,0,0,0,23.200000000000003,1.3,1010,93.23
2022,10,4,19,30,0,0,0,22.1,1.3,1010,105.14
2022,10,4,20,30,0,0,0,21.3,1.5,1011,116.85
2022,10,4,21,30,0,0,0,20.700000000000003,1.7000000000000002,1011,127.92
2022,10,4,22,30,0,0,0,20.200000000000003,1.8,1011,137.64
2022,10,4,23,30,0,0,0,19.4,1.8,1010,144.70000000000002
2022,10,5,0,30,0,0,0,18.7,1.7000000000000002,1010,147.25
2022,10,5,1,30,0,0,0,18.1,1.6,1010,144.29
2022,10,5,2,30,0,0,0,17.6,1.6,1010,136.96
2022,10,5,3,30,0,0,0,17.1,1.6,1010,127.11
2022,10,5,4,30,0,0,0,16.6,1.6,1010,115.98
2022,10,5,5,30,0,0,0,16.1,1.5,1010,104.26
2022,10,5,6,30,0,0,0,16.400000000000002,1.5,1010,92.36
2022,10,5,7,30,78,77,5,18.7,2.1,1010,80.5
2022,10,5,8,30,319,70,703,21.4,1.9,1010,69.26
2022,10,5,9,30,398,222,341,24.6,1.3,1010,58.92
2022,10,5,10,30,647,93,866,26.700000000000003,1.5,1010,50.21
2022,10,5,11,30,739,98,895,28.0,1.7000000000000002,1010,44.22
2022,10,5,12,30,770,97,908,29.0,2.0,1009,42.18
2022,10,5,13,30,607,259,489,29.4,2.4000000000000004,1008,44.64
2022,10,5,14,30,511,222,458,29.3,2.8000000000000003,1008,50.94
2022,10,5,15,30,488,81,810,28.700000000000003,3.0,1007,59.85
2022,10,5,16,30,300,66,696,27.3,2.8000000000000003,1007,70.31
2022,10,5,17,30,105,39,449,24.5,2.0,1007,81.62
2022,10,5,18,30,0,0,0,21.6,1.9,1008,93.52
2022,10,5,19,30,0,0,0,20.4,2.2,1008,105.44
2022,10,5,20,30,0,0,0,19.4,2.3000000000000003,1008,117.16
2022,10,5,21,30,0,0,0,18.7,2.3000000000000003,1008,128.25
2022,10,5,22,30,0,0,0,18.1,2.2,1008,137.99
2022,10,5,23,30,0,0,0,17.400000000000002,2.2,1008,145.08
2022,10,6,0,30,0,0,0,16.8,2.3000000000000003,1008,147.63
2022,10,6,1,30,0,0,0,16.1,2.3000000000000003,1008,144.62
2022,10,6,2,30,0,0,0,15.5,2.4000000000000004,1008,137.22
2022,10,6,3,30,0,0,0,14.8,2.3000000000000003,1008,127.32
2022,10,6,4,30,0,0,0,14.1,2.0,1008,116.16
2022,10,6,5,30,0,0,0,13.5,1.9,1008,104.43
2022,10,6,6,30,0,0,0,13.5,2.0,1008,92.53
2022,10,6,7,30,122,42,492,15.2,2.4000000000000004,1009,80.68
2022,10,6,8,30,321,65,728,18.2,2.1,1009,69.47
2022,10,6,9,30,505,78,833,21.3,1.8,1009,59.16
2022,10,6,10,30,649,85,886,23.6,1.8,1009,50.5
2022,10,6,11,30,739,89,913,25.200000000000003,1.9,1009,44.57
2022,10,6,12,30,767,88,921,26.5,2.1,1008,42.56
2022,10,6,13,30,731,86,912,27.3,2.2,1007,45.03
2022,10,6,14,30,634,81,884,27.700000000000003,2.3000000000000003,1007,51.31
2022,10,6,15,30,486,70,837,27.5,2.4000000000000004,1007,60.19
2022,10,6,16,30,299,57,729,26.4,2.2,1007,70.63
2022,10,6,17,30,103,35,486,23.700000000000003,1.4,1007,81.91
2022,10,6,18,30,0,0,0,20.9,1.3,1008,93.81
2022,10,6,19,30,0,0,0,19.9,1.3,1008,105.73
2022,10,6,20,30,0,0,0,19.1,1.3,1008,117.46
2022,10,6,21,30,0,0,0,18.5,1.3,1009,128.57
2022,10,6,22,30,0,0,0,18.0,1.4,1009,138.35
2022,10,6,23,30,0,0,0,17.6,1.4,1009,145.47
2022,10,7,0,30,0,0,0,17.1,1.4,1009,148.01
2022,10,7,1,30,0,0,0,16.7,1.4,1008,144.94
2022,10,7,2,30,0,0,0,16.1,1.3,1008,137.49
2022,10,7,3,30,0,0,0,15.6,1.3,1008,127.54
2022,10,7,4,30,0,0,0,15.1,1.1,1008,116.35
2022,10,7,5,30,0,0,0,14.6,1.1,1008,104.6
2022,10,7,6,30,0,0,0,14.8,1.2000000000000002,1009,92.7
2022,10,7,7,30,116,40,476,16.900000000000002,1.8,1009,80.87
2022,10,7,8,30,311,63,714,20.0,1.3,1009,69.68
2022,10,7,9,30,496,74,828,23.0,0.7000000000000001,1009,59.41
2022,10,7,10,30,642,80,889,25.0,0.9,1009,50.8
2022,10,7,11,30,735,83,920,26.5,1.0,1008,44.92
2022,10,7,12,30,765,85,929,27.6,1.2000000000000002,1008,42.95
2022,10,7,13,30,732,83,924,28.3,1.5,1007,45.41
2022,10,7,14,30,635,78,898,28.5,1.8,1006,51.67
2022,10,7,15,30,486,71,843,28.0,2.0,1006,60.52
2022,10,7,16,30,297,58,734,26.6,2.0,1006,70.94
2022,10,7,17,30,100,35,486,23.6,1.4,1006,82.2
2022,10,7,18,30,0,0,0,20.5,1.5,1007,94.1
2022,10,7,19,30,0,0,0,19.3,1.7000000000000002,1007,106.02
2022,10,7,20,30,0,0,0,18.3,1.6,1008,117.76
2022,10,7,21,30,0,0,0,17.6,1.4,1008,128.89
2022,10,7,22,30,0,0,0,17.2,1.2000000000000002,1008,138.70000000000002
2022,10,7,23,30,0,0,0,16.900000000000002,1.1,1007,145.85
2022,10,8,0,30,0,0,0,16.7,1.1,1007,148.39
2022,10,8,1,30,0,0,0,16.6,1.0,1007,145.27
2022,10,8,2,30,0,0,0,16.3,0.9,1007,137.75
2022,10,8,3,30,0,0,0,16.0,0.8,1007,127.75
2022,10,8,4,30,0,0,0,15.8,0.7000000000000001,1007,116.54
2022,10,8,5,30,0,0,0,15.5,0.7000000000000001,1007,104.78
2022,10,8,6,30,0,0,0,15.9,0.7000000000000001,1007,92.88
2022,10,8,7,30,114,38,488,18.0,0.7000000000000001,1008,81.05
2022,10,8,8,30,307,59,720,20.9,0.6000000000000001,1008,69.89
2022,10,8,9,30,485,75,813,23.8,1.5,1008,59.65
2022,10,8,10,30,628,81,871,25.700000000000003,1.9,1008,51.09
2022,10,8,11,30,718,85,898,27.0,2.4000000000000004,1008,45.26
2022,10,8,12,30,741,94,891,27.9,3.0,1007,43.33
2022,10,8,13,30,705,89,884,28.200000000000003,3.7,1007,45.8
2022,10,8,14,30,392,335,93,27.9,4.2,1006,52.04
2022,10,8,15,30,257,240,34,27.0,4.4,1006,60.86
2022,10,8,16,30,278,61,676,25.6,4.4,1006,71.25
2022,10,8,17,30,89,35,412,23.6,3.7,1007,82.5
2022,10,8,18,30,0,0,0,21.700000000000003,2.9000000000000004,1007,94.39
2022,10,8,19,30,0,0,0,20.700000000000003,2.6,1007,106.31
2022,10,8,20,30,0,0,0,20.0,2.2,1008,118.05
2022,10,8,21,30,0,0,0,19.5,1.9,1008,129.21
2022,10,8,22,30,0,0,0,19.0,1.6,1008,139.05
2022,10,8,23,30,0,0,0,18.6,1.5,1008,146.23
2022,10,9,0,30,0,0,0,18.3,1.4,1007,148.77
2022,10,9,1,30,0,0,0,18.1,1.3,1007,145.6
2022,10,9,2,30,0,0,0,17.900000000000002,1.3,1007,138.01
2022,10,9,3,30,0,0,0,17.900000000000002,1.3,1007,127.96
2022,10,9,4,30,0,0,0,17.900000000000002,1.4,1007,116.72
2022,10,9,5,30,0,0,0,17.900000000000002,1.4,1007,104.95
2022,10,9,6,30,0,0,0,18.2,1.7000000000000002,1008,93.05
2022,10,9,7,30,55,55,1,19.9,2.7,1008,81.24
2022,10,9,8,30,123,122,2,21.6,3.6,1009,70.10000000000001
2022,10,9,9,30,486,69,831,23.3,4.0,1009,59.9
2022,10,9,10,30,627,76,883,24.6,4.3,1009,51.39
2022,10,9,11,30,713,81,903,25.5,4.6000000000000005,1009,45.61
2022,10,9,12,30,738,86,903,25.8,4.9,1008,43.71
2022,10,9,13,30,698,87,883,25.6,5.0,1007,46.18
2022,10,9,14,30,602,83,850,25.1,5.0,1007,52.4
2022,10,9,15,30,453,77,780,24.4,4.800000000000001,1007,61.19
2022,10,9,16,30,270,63,656,23.4,4.3,1007,71.56
2022,10,9,17,30,23,23,0,22.0,3.2,1007,82.78
2022,10,9,18,30,0,0,0,20.4,2.0,1008,94.67
2022,10,9,19,30,0,0,0,19.8,1.7000000000000002,1008,106.59
2022,10,9,20,30,0,0,0,19.3,1.5,1008,118.35
2022,10,9,21,30,0,0,0,19.1,1.4,1008,129.52
2022,10,9,22,30,0,0,0,19.0,1.4,1008,139.4
2022,10,9,23,30,0,0,0,19.0,1.6,1007,146.61
2022,10,10,0,30,0,0,0,19.1,1.9,1007,149.15
2022,10,10,1,30,0,0,0,19.200000000000003,2.2,1007,145.92000000000002
2022,10,10,2,30,0,0,0,19.200000000000003,2.3000000000000003,1007,138.27
2022,10,10,3,30,0,0,0,19.200000000000003,2.1,1007,128.18
