Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,1,8,0,0,0.0,3029.5989616939887,0.0,18.7,18.7,35.2,958.9,0.0,19.5,0.0
2006,1,8,1,0,0.0,0.0,0.0,18.3,18.3,47.4,957.6,1.3,18.0,0.0
2006,1,8,2,0,0.0,0.0,0.0,-17.7,17.7,46.7,956.8,1.4,-16.5,0.0
2006,1,8,3,0,0.0,0.0,0.0,16.9,16.9,-48.6,955.4,1.3,0.0,0.0
2006,1,8,4,0,0.0,0.0,0.0,15.4,15.4,64.0,952.5,1.0,52.5,0.0
2006,1,8,5,0,0.0,0.0,0.0,14.4,14.4,59.1,953.9,0.3,7.5,0.0
2006,1,8,6,0,1.8,0.0,1.8,16.0,16.0,69.0,962.7,0.4,15.0,0.0
2006,1,8,7,0,194.8,739.2,33.9,18.8,0.0,67.6,968.9,1.4,3.0,0.0
2006,1,8,8,0,433.5,914.3,43.6,21.2,21.2,67.7,970.2,2.5,306.0,0.0
2006,1,8,9,0,663.7,994.8,48.4,23.7,23.7,74.0,971.5,3.7,,0.0
2006,1,8,10,0,862.4,1039.0,51.1,25.8,25.8,76.2,971.7,4.7,292.5,0.0
2006,1,8,11,0,0.0,1064.5,52.6,27.3,27.3,73.0,969.9,5.7,291.0,0.0
2006,1,8,12,0,1104.7,1078.6,53.3,28.8,28.8,79.9,970.7,6.6,291.0,0.0
2006,1,8,13,0,1129.3,1083.4,53.5,29.4,29.4,73.4,969.4,6.8,291.0,0.0
2006,1,8,14,0,1084.9,-1079.5,53.0,30.0,30.0,61.1,969.4,6.7,288.0,0.0
2006,1,8,15,0,975.2,1066.1,52.0,29.2,29.2,56.4,967.0,6.4,0.0,0.0
2006,1,8,16,0,807.8,1038.7,50.1,28.1,0.0,42.6,964.4,5.6,288.0,0.0
2006,1,8,17,0,596.5,989.2,46.9,26.5,26.5,46.4,961.9,20.5,289.5,0.0
2006,1,8,18,0,355.3,882.4,41.0,24.3,24.3,41.4,958.7,2.8,288.0,0.0
2006,1,8,19,0,589.0,623.3,27.7,22.4,22.4,36.5,959.8,7.5,288.0,0.0
2006,1,8,20,0,0.0,-1.0,0.0,21.2,,37.2,961.6,0.9,289.5,0.0
2006,1,8,21,0,0.0,0.0,0.0,20.3,20.3,32.3,0.0,,307.5,0.0
2006,1,8,22,0,0.0,0.0,0.0,19.9,19.9,30.7,962.9,0.8,346.5,0.0
2006,1,8,23,0,0.0,0.0,0.0,,19.4,31.5,960.7,1.1,13.5,0.0
2006,1,9,0,0,0.0,0.0,0.0,18.8,0.0,,960.7,1.3,-15.0,0.0
2006,1,9,1,0,0.0,0.0,0.0,18.5,18.5,35.9,962.0,1.4,16.5,0.0
2006,1,9,2,0,0.0,0.0,0.0,17.8,-17.8,42.2,960.2,1.3,16.5,0.0
2006,1,9,3,0,0.0,0.0,0.0,17.0,17.0,49.4,958.6,1.1,13.5,0.0
2006,1,9,4,0,0.0,0.0,0.0,15.4,15.4,64.4,955.3,0.7,13.5,0.0
2006,1,9,5,0,0.0,0.0,0.0,14.9,14.9,57.1,957.5,0.2,7.5,0.0
2006,1,9,6,0,1.1,0.0,1.1,16.5,16.5,60.9,963.0,0.5,13.5,0.0
