TMY3 data for calama
calama, -22.47, -68.93, -4, 0, TMY3, W/m2, C, %, m/s, deg, mm
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,DryBulb,DewPoint,RelativeHumidity,Pressure,WindSpeed,WindDirection
2014,9,23,9,0,617.5400000000001,1026.12,34.6,15.3,15.3,30.9,850.0,1.4,0.0
2014,9,23,10,0,814.3200000000002,1106.18,38.32,18.0,18.0,30.4,850.0,2.4,94.5
2014,9,23,11,0,954.76,1136.12,39.84,19.6,19.6,29.6,850.0,5.2,225.0
2014,9,23,12,0,1026.38,1147.64,37.53666666666667,20.3,-20.3,28.2,850.0,7.1,243.0
2014,9,23,13,0,923.742,1146.4,35.233333333333334,21.0,21.0,27.3,850.0,0.0,249.0
2014,9,23,14,0,821.104,1132.18,32.93,21.7,21.7,27.2,850.0,8.5,261.0
2014,9,23,15,0,718.4660000000001,1098.92,30.626666666666665,22.3,22.3,22.8,850.0,8.7,267.0
2014,9,23,16,0,615.8280000000001,1009.28,28.32333333333333,21.4,21.4,15.9,850.0,7.55,271.5
2014,9,23,17,0,513.19,780.0200000000001,26.02,19.3,19.3,10.3,850.0,6.4,0.0
2014,9,23,18,0,410.5520000000001,555.5400000000001,18.16,16.3,16.3,8.0,850.0,4.3,271.5
2014,9,23,19,0,307.9140000000001,462.9500000000001,10.72,13.7,13.7,6.6,850.0,2.2,277.5
2014,9,23,20,0,205.27600000000007,370.36,4.16,11.5,11.5,4.3,850.0,0.5,276.0
2014,9,23,21,0,102.63800000000003,277.77000000000004,0.0,9.6,9.6,3.6,850.0,3.1,286.5
2014,9,23,22,0,0.0,185.18,0.0,7.8,30.0,3.0,850.0,4.4,48.0
2014,9,23,23,0,0.0,92.58999999999996,0.0,6.5,6.5,3.4,850.0,4.6,54.0
2014,9,24,0,0,0.0,0.0,80.0,5.3,5.3,6.1,850.0,5.2,55.5
2014,9,24,1,0,0.0,0.0,68.54333333333334,4.1,4.1,12.1,850.0,5.5,61.5
2014,9,24,2,0,0.0,0.0,57.08666666666667,3.3,3.3,18.8,850.0,5.4,337.5
2014,9,24,3,0,0.0,132.75000000000003,45.63,2.6,2.6,25.6,850.0,5.5,73.5
2014,9,24,4,0,0.0,265.50000000000006,34.17333333333334,1.7,1.7,39.6,850.0,5.5,73.5
2014,9,24,5,0,25.3,398.2500000000001,22.71666666666668,0.9,0.9,31.2,850.0,5.4,70.5
2014,9,24,6,0,106.12,531.0000000000001,11.260000000000002,3.4,3.4,26.4,850.0,5.2,69.0
2014,9,24,7,0,238.74,663.7500000000001,18.76,6.8,-6.8,29.5,850.0,4.9,72.0
2014,9,24,8,0,414.12,796.5000000000001,26.660000000000004,11.7,-11.7,30.1,850.0,2.7,73.5
2014,9,24,9,0,619.72,1025.34,34.760000000000005,15.2,15.2,30.5,850.0,0.6,78.0
2014,9,24,10,0,815.0600000000001,1102.5600000000002,38.400000000000006,18.2,18.2,30.1,850.0,3.8,0.0
2014,9,24,11,0,953.92,901.22,39.88,19.7,19.7,29.6,850.0,6.7,256.5
2014,9,24,12,0,1024.12,879.8966666666668,40.46,20.4,20.4,27.9,850.0,8.5,258.0
2014,9,24,13,0,1019.7000000000002,858.5733333333334,40.42,21.0,21.0,27.4,850.0,9.6,264.0
2014,9,24,14,0,865.6633333333334,837.25,39.74,21.6,21.6,26.9,850.0,9.7,273.0
2014,9,24,15,0,711.6266666666668,815.9266666666667,38.1,22.1,22.1,22.3,850.0,9.4,282.0
2014,9,24,16,0,557.5900000000001,794.6033333333334,34.099999999999994,21.4,21.4,15.5,850.0,8.8,289.5
2014,9,24,17,0,403.5533333333334,773.28,26.02,19.5,19.5,10.2,850.0,6.8,286.5
2014,9,24,18,0,249.5166666666668,550.52,18.16,16.65,-16.3,7.9,850.0,4.1,279.0
2014,9,24,19,0,95.48,336.52,10.739999999999998,13.8,13.8,6.3,850.0,1.3,282.0
2014,9,24,20,0,20.42,140.48,4.18,11.6,11.6,4.0,1100.0,1.0,283.5
2014,9,24,21,0,0.0,0.0,0.0,9.5,9.5,3.8,850.0,2.7,294.0
2014,9,24,22,0,0.0,0.0,0.0,7.9,7.9,3.4,850.0,0.0,0.0
2014,9,24,23,0,0.0,0.0,0.0,7.0,7.0,4.1,850.0,4.4,58.5
2014,9,25,0,0,0.0,0.0,0.0,6.1,6.1,7.0,850.0,4.5,64.5
2014,9,25,1,0,0.0,0.0,0.0,5.1,5.1,13.4,850.0,4.8,67.5
2014,9,25,2,0,0.0,0.0,0.0,5.0,5.0,20.5,850.0,4.7,70.5
2014,9,25,3,0,0.0,0.0,0.0,4.2,4.2,25.6,850.0,4.7,72.0
2014,9,25,4,0,0.0,0.0,0.0,4.7,4.7,41.5,850.0,4.9,75.0
2014,9,25,5,0,26.04,153.52,4.62,3.6,-3.6,33.4,850.0,4.5,70.5
2014,9,25,6,0,107.70000000000002,355.06000000000006,4.62,6.3,6.3,29.4,850.0,4.4,67.5
2014,9,25,7,0,241.26,572.6000000000001,12.14,9.3,9.3,31.5,850.0,3.9,67.5
2014,9,25,8,0,241.26,798.0200000000001,20.06,13.8,13.8,100.0,850.0,1.4,67.5
2014,9,25,9,0,448.24,1027.62,28.200000000000003,16.8,16.8,33.6,850.0,1.2,43.5
2014,9,25,10,0,541.1800000000001,879.12,103.58,19.5,19.5,34.3,850.0,4.5,325.5
2014,9,25,11,0,680.32,908.02,103.58,20.5,20.5,34.6,850.0,7.8,282.0
2014,9,25,12,0,750.52,918.76,104.16,21.0,21.0,100.0,850.0,9.4,279.0
2014,9,25,13,0,922.36,916.76,104.12,22.0,22.0,31.9,850.0,10.0,283.5
2014,9,25,14,0,843.32,901.9,103.42,22.9,22.9,29.6,850.0,10.5,288.0
2014,9,25,15,0,800.0000000000001,1093.84,30.020000000000003,23.4,23.4,22.8,850.0,10.3,291.0
2014,9,25,16,0,599.9000000000001,1004.48,51.02,22.5,22.5,15.4,850.0,9.3,295.5
2014,9,25,17,0,396.14,776.2,42.92,20.5,20.5,9.9,850.0,6.4,295.5
2014,9,25,18,0,464.3,552.7800000000001,35.040000000000006,17.4,17.4,7.6,850.0,4.0,286.5
2014,9,25,19,0,336.36,338.04,27.6,14.9,14.9,6.4,850.0,1.7,289.5
2014,9,25,20,0,260.7,141.08,21.0,12.4,12.4,0.0,850.0,0.9,286.5
2014,9,25,21,0,240.0,240.0,0.0,10.6,10.6,4.2,850.0,2.7,300.0
2014,9,25,22,0,240.0,240.0,0.0,8.9,8.9,3.1,850.0,3.6,66.0
2014,9,25,23,0,0.0,240.0,0.0,7.3,7.3,3.7,850.0,4.4,70.5
2014,9,26,0,0,0.0,240.0,0.0,5.7,5.7,6.5,850.0,25.0,78.0
2014,9,26,1,0,0.0,240.0,0.0,4.8,4.8,12.8,850.0,5.4,85.5
2014,9,26,2,0,0.0,0.0,0.0,3.8,3.8,19.5,850.0,5.7,82.5
2014,9,26,3,0,0.0,0.0,0.0,3.0,3.0,25.3,850.0,6.0,79.5
2014,9,26,4,0,0.0,0.0,0.0,2.9,2.9,40.4,850.0,0.0,79.5
2014,9,26,5,0,26.82,154.24,4.7,2.4,2.4,31.6,850.0,5.8,76.5
2014,9,26,6,0,109.06,355.14,11.46,5.0,5.0,26.9,850.0,5.7,75.0
2014,9,26,7,0,242.86,571.72,19.0,-8.7,8.7,30.2,850.0,5.5,76.5
2014,9,26,8,0,419.2000000000001,795.88,26.94,13.9,13.9,31.4,850.0,3.3,0.0
2014,9,26,9,0,625.58,1024.0,35.08,17.1,17.1,32.2,850.0,6.0,84.0
2014,9,26,10,0,820.1400000000001,1099.4,38.620000000000005,19.4,19.4,100.0,850.0,2.1,93.0
2014,9,26,11,0,958.3,1127.94,40.080000000000005,20.7,20.7,32.2,850.0,4.9,247.5
2014,9,26,12,0,1028.02,1138.84,40.66,21.4,21.4,31.7,850.0,7.0,256.5
2014,9,26,13,0,1023.46,1137.54,40.6,22.4,22.25,30.9,850.0,7.9,256.5
2014,9,26,14,0,945.1,1123.7800000000002,39.900000000000006,23.1,23.1,100.0,850.0,8.2,262.5
2014,9,26,15,0,799.5600000000001,1090.98,38.24,23.5,23.5,24.4,850.0,8.1,267.0
2014,9,26,16,0,579.1600000000001,1003.36,34.24,22.7,22.7,17.1,850.0,7.6,271.5
2014,9,26,17,0,375.64,775.8800000000001,28.53333333333333,20.3,20.3,11.5,850.0,5.6,271.5
2014,9,26,18,0,203.86,553.0200000000001,22.826666666666668,17.3,17.3,9.2,850.0,3.8,270.0
2014,9,26,19,0,75.84,338.6600000000001,17.12,14.8,14.8,7.8,850.0,1.3,360.0
2014,9,26,20,0,0.0,141.82000000000002,11.413333333333334,12.2,12.2,5.4,850.0,1.5,276.0
2014,9,26,21,0,0.0,0.0,5.706666666666667,10.2,10.2,4.8,850.0,3.4,315.0
2014,9,26,22,0,0.0,0.0,0.0,8.6,-8.6,4.2,850.0,4.5,57.0
2014,9,26,23,0,0.0,0.0,0.0,7.0,7.0,4.6,850.0,5.3,61.5
2014,9,27,0,0,0.0,0.0,0.0,5.8,5.8,7.0,850.0,5.5,67.5
2014,9,27,1,0,0.0,0.0,0.0,-4.6,4.6,13.2,850.0,5.8,70.5
2014,9,27,2,0,0.0,0.0,0.0,3.9,3.9,19.4,850.0,5.8,73.5
2014,9,27,3,0,89.51666666666667,0.0,0.0,3.0,3.0,25.7,850.0,5.9,72.0
2014,9,27,4,0,179.03333333333333,0.0,0.0,-2.5,2.5,40.5,850.0,5.7,72.0
2014,9,27,5,0,268.55,157.56,4.74,1.5,3.45,31.5,850.0,2.85,70.5
2014,9,27,6,0,358.06666666666666,360.34,11.5,4.4,4.4,26.1,850.0,0.0,72.75
2014,9,27,7,0,447.5833333333333,578.5,19.04,8.5,8.5,29.0,850.0,0.0,75.0
2014,9,27,8,0,537.1,804.08,26.96,14.3,14.3,29.6,850.0,3.7,81.0
2014,9,27,9,0,745.2800000000001,1033.5,35.1,17.9,17.9,30.2,850.0,1.4,90.0
2014,9,27,10,0,828.3,1106.5,38.580000000000005,20.6,20.6,29.7,850.0,2.9,117.0
2014,9,27,11,0,966.0400000000002,1133.74,40.04,22.4,22.4,28.8,850.0,5.8,243.0
2014,9,27,12,0,1034.7600000000002,1143.34,40.6,23.6,23.6,27.3,850.0,7.6,360.0
2014,9,27,13,0,1028.88,1140.76,40.56,24.5,24.5,26.4,850.0,8.6,259.5
2014,9,27,14,0,949.02,1125.72,39.86,25.4,25.4,26.6,850.0,8.8,262.5
2014,9,27,15,0,794.3766666666668,1091.88,38.22,25.0,25.0,22.0,850.0,8.7,270.0
2014,9,27,16,0,639.7333333333333,1003.66,34.24,23.8,23.8,15.4,850.0,7.9,277.5
2014,9,27,17,0,485.09,775.9000000000001,26.14,21.5,21.5,10.6,850.0,5.8,277.5
2014,9,27,18,0,330.4466666666667,552.9000000000001,18.26,18.2,18.2,8.5,850.0,3.9,273.0
2014,9,27,19,0,175.8033333333334,338.52000000000004,10.82,16.0,16.0,7.5,850.0,1.5,274.5
2014,9,27,20,0,21.16,141.8,4.24,13.7,13.7,5.0,850.0,1.2,270.0
2014,9,27,21,0,0.0,0.0,0.0,50.0,11.5,4.1,850.0,3.0,282.0
2014,9,27,22,0,0.0,0.0,0.0,29.2,9.6,0.0,850.0,4.5,46.5
2014,9,27,23,0,0.0,0.0,0.0,8.4,8.4,4.3,850.0,5.0,58.5
2014,9,28,0,0,0.0,0.0,0.0,7.4,7.4,7.2,850.0,5.1,58.5
2014,9,28,1,0,0.0,0.0,0.0,6.6,6.6,13.4,850.0,5.2,61.5
2014,9,28,2,0,0.0,0.0,0.0,6.1,6.1,20.2,850.0,5.2,66.0
2014,9,28,3,0,0.0,0.0,0.0,5.3,5.3,25.9,850.0,5.1,66.0
2014,9,28,4,0,0.0,0.0,0.0,-4.2,4.2,41.1,850.0,5.1,63.0
2014,9,28,5,0,0.0,1.58,11.02,2.0,2.0,0.0,850.0,5.3,60.0
2014,9,28,6,0,31.760000000000005,3.6,42.00000000000001,0.0,4.9,27.6,850.0,5.4,60.0
2014,9,28,7,0,100.8,5.76,109.76000000000002,9.4,9.4,29.8,850.0,5.5,0.0
2014,9,28,8,0,191.32,8.56,189.76,14.7,14.7,30.0,850.0,3.3,40.5
2014,9,28,9,0,431.3200000000001,12.64,269.76,18.4,18.4,30.4,850.0,0.9,81.0
2014,9,28,10,0,564.6,18.1,338.74,21.9,21.9,30.1,850.0,3.0,0.0
2014,9,28,11,0,658.0400000000001,21.9,307.76,23.9,23.4,29.5,850.0,5.7,252.0
2014,9,28,12,0,707.0,24.92,320.0,24.9,24.9,27.9,850.0,8.4,256.5
2014,9,28,13,0,715.2,25.68,320.0,24.6,24.6,26.8,850.0,9.3,262.5
2014,9,28,14,0,546.32,23.68,309.94,24.1,24.1,26.2,850.0,9.6,264.0
2014,9,28,15,0,449.02,18.54,265.24,23.7,23.7,21.6,850.0,8.9,270.0
2014,9,28,16,0,344.56000000000006,149.6,269.48,23.0,23.0,15.2,850.0,7.8,279.0
2014,9,28,17,0,226.5600000000001,144.42,189.48,21.3,21.3,10.5,850.0,6.4,282.0
2014,9,28,18,0,127.84,140.86,109.48,18.4,18.4,8.5,850.0,0.0,276.0
2014,9,28,19,0,56.720000000000006,138.78,39.540000000000006,15.9,0.0,7.6,850.0,2.6,274.5
2014,9,28,20,0,20.74,136.88,4.24,-13.8,13.8,5.8,850.0,0.4,268.5
2014,9,28,21,0,0.0,0.0,0.0,11.9,11.9,5.8,850.0,1.8,273.0
2014,9,28,22,0,0.0,0.0,0.0,10.3,10.3,5.9,850.0,3.6,0.0
2014,9,28,23,0,0.0,0.0,0.0,9.2,9.2,7.1,850.0,4.3,292.5
2014,9,29,0,0,0.0,0.0,0.0,8.2,8.2,9.4,850.0,5.0,64.5
2014,9,29,1,0,0.0,0.0,0.0,7.1,7.1,15.3,850.0,5.2,64.5
2014,9,29,2,0,0.0,0.0,0.0,6.6,6.6,21.4,850.0,5.3,75.0
2014,9,29,3,0,0.0,0.0,80.0,6.2,6.2,26.0,850.0,5.5,79.5
2014,9,29,4,0,0.0,0.0,80.0,7.3,7.3,43.1,850.0,6.1,76.5
2014,9,29,5,0,28.24,150.92000000000002,84.84,7.3,7.3,35.1,850.0,6.0,76.5
2014,9,29,6,0,110.68,346.5,91.62,7.8,7.8,32.1,850.0,6.5,76.5
2014,9,29,7,0,243.78,558.04,99.16,11.2,11.2,34.1,850.0,5.1,76.5
2014,9,29,8,0,243.78,777.5,27.080000000000005,16.7,16.7,36.0,850.0,3.1,360.0
2014,9,29,9,0,348.48,781.12,107.08,20.3,20.3,38.5,850.0,1.4,76.5
2014,9,29,10,0,455.56000000000006,637.5600000000001,182.24,22.7,22.7,40.7,850.0,3.1,67.5
2014,9,29,11,0,591.32,667.48,183.66,23.4,23.4,43.4,850.0,5.8,252.0
2014,9,29,12,0,659.76,455.94,184.22,24.1,24.1,0.0,850.0,7.5,252.0
2014,9,29,13,0,830.06,455.9,184.18,24.7,24.7,46.8,850.0,8.0,258.0
2014,9,29,14,0,852.4200000000001,663.42,111.62,25.2,25.2,43.3,850.0,8.0,262.5
2014,9,29,15,0,713.8466666666667,575.7433333333333,38.22,24.8,24.8,36.1,850.0,8.2,265.5
2014,9,29,16,0,575.2733333333333,488.0666666666666,34.28,23.8,23.8,22.5,850.0,7.7,270.0
2014,9,29,17,0,436.7000000000001,400.39,26.180000000000003,22.1,22.1,15.6,850.0,6.2,270.0
2014,9,29,18,0,298.12666666666667,312.7133333333333,18.300000000000004,18.7,18.7,13.3,850.0,4.6,270.0
2014,9,29,19,0,159.55333333333328,225.03666666666663,10.86,15.8,15.8,10.5,850.0,2.7,267.0
2014,9,29,20,0,20.980000000000004,137.36,4.260000000000001,13.3,13.3,8.2,850.0,0.2,265.5
2014,9,29,21,0,0.0,0.0,0.0,10.9,10.9,7.0,850.0,2.0,264.0
2014,9,29,22,0,0.0,0.0,0.0,8.5,8.5,6.4,850.0,3.8,316.5
2014,9,29,23,0,0.0,0.0,0.0,7.2,7.2,7.0,850.0,4.1,55.5
2014,9,30,0,0,0.0,0.0,0.0,6.4,6.4,9.8,850.0,4.4,57.0
2014,9,30,1,0,0.0,0.0,0.0,5.3,5.3,16.0,850.0,4.9,64.5
2014,9,30,2,0,0.0,0.0,80.0,4.7,4.7,22.0,850.0,5.1,70.5
2014,9,30,3,0,0.0,0.0,80.0,4.0,4.0,26.1,850.0,5.3,76.5
2014,9,30,4,0,0.0,0.0,80.0,4.7,4.7,43.8,850.0,5.5,78.0
2014,9,30,5,0,29.24,153.06,84.9,4.9,4.9,36.2,850.0,5.4,75.0
2014,9,30,6,0,112.88,349.76,91.72,6.9,7.85,34.0,850.0,5.5,70.5
2014,9,30,7,0,247.12,561.96,19.28,10.8,10.8,35.2,850.0,4.6,360.0
2014,9,30,8,0,422.96,781.7,27.24,15.9,15.9,35.7,850.0,2.5,337.5
2014,9,30,9,0,628.0,1005.34,35.400000000000006,-19.4,19.4,0.0,850.0,0.5,70.5
2014,9,30,10,0,817.88,1077.0600000000002,38.74,21.7,21.7,38.5,850.0,3.2,306.0
2014,9,30,11,0,951.72,1104.5400000000002,40.16,-20.0,23.2,41.7,850.0,6.3,0.0
2014,9,30,12,0,1017.76,1114.16,40.72,24.2,24.2,44.8,850.0,8.7,264.0
2014,9,30,13,0,1010.68,1111.3200000000002,32.760000000000005,24.6,24.6,46.6,850.0,9.6,267.0
2014,9,30,14,0,868.74,889.76,86.52000000000001,23.8,30.0,42.2,850.0,9.7,268.5
2014,9,30,15,0,649.62,666.88,105.62,23.4,23.4,32.8,850.0,9.0,271.5
2014,9,30,16,0,453.2,578.8,101.70000000000002,22.4,22.4,20.1,850.0,7.7,273.75
2014,9,30,17,0,252.92,356.98,98.08333333333334,20.9,20.9,13.6,850.0,6.2,276.0
2014,9,30,18,0,84.16,140.07999999999998,94.46666666666668,18.1,18.1,11.3,850.0,4.1,271.5
2014,9,30,19,0,21.06,138.0,90.85,15.8,15.8,9.3,850.0,1.9,270.0
2014,9,30,20,0,21.06,136.1,87.23333333333333,13.5,13.5,7.5,850.0,0.7,267.0
2014,9,30,21,0,0.0,0.0,83.61666666666667,12.0,12.0,7.6,850.0,2.6,270.0
2014,9,30,22,0,0.0,0.0,80.0,-20.0,10.2,0.0,850.0,3.9,78.0
2014,9,30,23,0,0.0,0.0,80.0,9.0,9.0,10.0,850.0,4.3,73.5
2014,10,1,0,0,4.98,0.0,80.0,6.9,6.9,10.5,850.0,3.8,63.0
2014,10,1,1,0,9.96,0.0,80.0,6.1,6.1,16.1,850.0,3.7,72.0
2014,10,1,2,0,14.94,0.0,0.0,5.2,5.2,21.4,850.0,3.5,84.0
2014,10,1,3,0,19.92,0.0,0.0,4.4,4.4,25.2,850.0,3.7,91.5
2014,10,1,4,0,24.9,0.0,0.0,3.8,3.8,42.5,850.0,0.0,93.0
2014,10,1,5,0,29.880000000000003,153.88,4.960000000000001,2.8,2.8,35.9,850.0,3.8,85.5
2014,10,1,6,0,114.14,350.66,11.78,5.3,5.3,36.1,850.0,4.3,79.5
2014,10,1,7,0,248.98,562.9,19.36,8.9,8.9,37.6,850.0,3.3,79.5
2014,10,1,8,0,425.44000000000005,782.76,27.32,13.4,13.4,37.9,850.0,1.4,82.5
2014,10,1,9,0,631.1600000000001,1006.64,35.480000000000004,-16.4,16.4,38.7,850.0,1.7,99.0
2014,10,1,10,0,821.5600000000002,1078.32,38.76,18.3,18.3,0.0,850.0,4.9,238.5
2014,10,1,11,0,956.38,1107.08,40.16,19.6,19.6,42.1,850.0,7.5,252.0
2014,10,1,12,0,1023.76,1118.54,40.7,20.3,20.3,41.4,850.0,9.1,265.5
2014,10,1,13,0,1018.24,1118.18,40.63999999999999,21.1,21.1,41.3,850.0,9.7,271.5
2014,10,1,14,0,940.2200000000004,1105.6,39.96000000000001,21.8,21.8,38.5,850.0,9.8,273.0
2014,10,1,15,0,796.0000000000002,1074.06,38.36,22.5,22.5,26.3,850.0,9.7,279.0
2014,10,1,16,0,598.5600000000001,988.12,34.480000000000004,21.7,21.7,18.9,850.0,46.0,285.0
2014,10,1,17,0,396.34,764.4200000000001,26.360000000000003,20.0,20.0,15.8,850.0,7.2,288.0
2014,10,1,18,0,225.4,544.9200000000001,18.46,50.0,17.0,14.8,850.0,4.7,283.5
2014,10,1,19,0,97.7,333.62,10.98,14.4,14.4,13.6,850.0,2.8,277.5
2014,10,1,20,0,21.64,139.6,4.34,12.1,12.1,10.5,850.0,0.4,277.5
2014,10,1,21,0,0.0,0.0,0.0,10.4,10.4,9.8,850.0,1.8,279.0
2014,10,1,22,0,0.0,0.0,0.0,8.8,8.8,9.7,850.0,2.9,36.0
2014,10,1,23,0,0.0,0.0,0.0,6.9,6.9,8.8,850.0,3.4,58.5
2014,10,2,0,0,0.0,0.0,0.0,5.5,5.5,12.5,850.0,3.9,66.0
2014,10,2,1,0,0.0,0.0,0.0,4.4,4.4,18.7,850.0,4.0,78.0
2014,10,2,2,0,0.0,0.0,0.0,3.7,3.7,23.6,850.0,3.8,88.5
2014,10,2,3,0,0.0,0.0,0.0,3.2,3.2,26.9,850.0,4.0,93.0
2014,10,2,4,0,120.45714285714288,0.0,0.0,3.2,3.2,42.6,850.0,4.2,93.0
2014,10,2,5,0,240.9142857142857,0.0,0.0,2.4,12.0,37.6,850.0,4.0,81.0
2014,10,2,6,0,361.3714285714286,197.08,6.840000000000001,5.4,5.4,38.0,850.0,4.4,79.5
2014,10,2,7,0,481.8285714285715,409.2000000000001,14.420000000000002,9.2,0.0,38.8,850.0,3.0,82.5
2014,10,2,8,0,602.2857142857143,628.6800000000001,22.380000000000003,13.7,13.7,39.6,850.0,1.1,87.0
2014,10,2,9,0,722.7428571428572,851.96,30.540000000000003,16.6,16.6,40.6,850.0,0.0,165.75
2014,10,2,10,0,843.2,1076.76,38.78,0.0,18.9,42.7,850.0,4.9,244.5
2014,10,2,11,0,976.78,1104.2600000000002,31.94,20.4,20.4,44.3,850.0,7.7,252.0
2014,10,2,12,0,1042.92,1114.7200000000005,32.480000000000004,21.6,21.6,42.7,850.0,9.4,262.5
2014,10,2,13,0,1036.44,1113.5,30.14666666666667,22.6,-22.6,41.8,850.0,0.0,267.0
2014,10,2,14,0,957.86,1100.18,27.813333333333336,21.9,21.9,39.2,850.0,10.0,270.0
2014,10,2,15,0,793.64,1067.86,25.480000000000004,21.6,21.6,27.1,850.0,9.4,277.5
2014,10,2,16,0,596.8000000000001,982.5,23.14666666666667,20.4,20.4,20.0,850.0,9.0,282.0
2014,10,2,17,0,395.18,759.9200000000001,20.813333333333333,18.7,18.7,16.9,850.0,7.3,283.5
2014,10,2,18,0,224.82,541.6600000000001,18.48,16.5,-16.5,15.7,850.0,4.5,277.5
2014,10,2,19,0,97.6,331.70000000000005,11.0,13.8,13.8,14.6,850.0,2.6,271.5
2014,10,2,20,0,21.82,139.22,4.36,11.5,11.5,11.4,850.0,0.6,267.0
2014,10,2,21,0,0.0,0.0,0.0,10.0,10.0,57.0,850.0,1.9,277.5
2014,10,2,22,0,0.0,0.0,0.0,8.7,8.7,11.7,850.0,3.2,67.5
2014,10,2,23,0,0.0,0.0,0.0,7.4,7.4,10.6,850.0,3.6,64.5
2014,10,3,0,0,0.0,0.0,0.0,6.6,6.6,14.1,850.0,4.0,67.5
2014,10,3,1,0,0.0,0.0,0.0,5.3,5.3,20.4,850.0,4.4,72.0
2014,10,3,2,0,0.0,0.0,0.0,4.7,4.7,24.7,850.0,4.3,82.5
2014,10,3,3,0,0.0,0.0,0.0,3.9,3.9,33.05,850.0,22.5,87.0
2014,10,3,4,0,0.0,0.0,0.0,4.1,0.0,41.4,850.0,4.7,91.5
2014,10,3,5,0,31.92,158.36,5.08,2.8,2.8,38.4,1100.0,4.6,84.0
2014,10,3,6,0,118.68,357.78000000000003,11.98,5.1,5.1,38.4,850.0,5.2,360.0
2014,10,3,7,0,256.34000000000003,572.26,19.62,9.2,9.2,38.4,850.0,3.7,81.0
2014,10,3,8,0,435.86,572.26,19.62,13.9,-13.9,38.4,850.0,2.1,82.5
2014,10,3,9,0,644.84,798.4,27.82,16.55,17.0,38.4,850.0,1.1,93.0
2014,10,3,10,0,836.32,867.8000000000001,31.020000000000003,19.2,19.2,39.6,850.0,3.3,192.0
2014,10,3,11,0,971.56,896.04,32.38,20.7,20.7,41.0,850.0,5.6,234.0
2014,10,3,12,0,833.9,907.36,32.900000000000006,21.2,21.2,40.4,850.0,7.3,252.0
2014,10,3,13,0,827.48,1128.86,40.82000000000001,22.0,22.0,40.2,850.0,8.4,255.75
2014,10,3,14,0,747.9,1115.98,40.12,22.6,22.6,37.2,850.0,8.3,259.5
2014,10,3,15,0,601.82,1084.3200000000002,38.5,23.3,23.3,26.4,850.0,8.1,264.0
2014,10,3,16,0,402.16,998.46,34.64,22.6,22.6,19.5,850.0,7.5,271.5
2014,10,3,17,0,357.4755555555555,772.6600000000001,26.480000000000004,20.9,20.9,15.4,850.0,6.4,273.0
2014,10,3,18,0,312.7911111111111,551.1600000000001,18.56,17.9,17.9,13.8,850.0,4.5,268.5
2014,10,3,19,0,268.1066666666667,337.90000000000003,11.06,15.3,15.3,12.4,850.0,2.2,0.0
2014,10,3,20,0,223.42222222222225,141.8,4.4,13.4,13.4,8.8,850.0,0.4,0.0
2014,10,3,21,0,178.73777777777778,0.0,0.0,11.3,-11.3,8.2,850.0,2.7,271.5
2014,10,3,22,0,134.05333333333334,0.0,0.0,9.6,9.6,7.4,850.0,3.8,55.5
2014,10,3,23,0,89.36888888888893,0.0,0.0,8.3,8.3,6.9,850.0,4.2,56.25
2014,10,4,0,0,44.68444444444447,0.0,0.0,7.2,7.2,10.6,850.0,4.6,57.0
2014,10,4,1,0,0.0,0.0,0.0,6.0,6.0,16.6,850.0,4.8,54.0
2014,10,4,2,0,0.0,0.0,0.0,5.4,5.4,21.5,850.0,0.0,61.5
2014,10,4,3,0,0.0,0.0,0.0,4.8,4.8,25.0,850.0,5.0,64.5
2014,10,4,4,0,0.0,0.0,0.0,4.6,4.6,43.2,850.0,5.3,66.0
2014,10,4,5,0,33.56,164.16,5.140000000000001,3.3,3.3,34.7,850.0,5.166666666666667,69.0
2014,10,4,6,0,122.82,368.02,12.04,5.6,5.6,33.7,850.0,5.033333333333333,69.0
2014,10,4,7,0,263.44,586.24,19.660000000000004,9.5,9.5,35.1,850.0,4.9,72.0
2014,10,4,8,0,446.24,811.72,27.660000000000004,0.0,14.7,33.8,850.0,2.3,76.5
2014,10,4,9,0,658.62,1041.04,35.86000000000001,18.1,18.1,34.8,850.0,1.1,81.0
2014,10,4,10,0,851.5200000000001,1107.34,39.00000000000001,20.8,20.8,35.8,850.0,4.3,264.0
2014,10,4,11,0,986.86,1133.44,32.1,21.9,21.9,36.4,850.0,36.5,262.5
2014,10,4,12,0,1053.14,1142.96,32.64,23.2,23.2,36.0,850.0,9.0,259.5
2014,10,4,13,0,1044.78,1140.34,32.58,23.5,23.5,35.7,850.0,9.6,273.0
2014,10,4,14,0,962.5800000000002,1125.16,31.9,24.3,24.3,34.5,850.0,9.7,274.5
2014,10,4,15,0,813.8800000000001,1091.24,30.3,24.8,24.8,24.1,850.0,9.6,280.5
2014,10,4,16,0,612.1400000000001,954.835,34.74,24.0,24.0,17.0,850.0,8.7,286.5
2014,10,4,17,0,405.24,818.4300000000001,26.58,22.2,22.2,13.1,850.0,7.0,285.0
2014,10,4,18,0,230.8,682.025,18.64,18.7,19.05,12.4,850.0,22.5,277.5
2014,10,4,19,0,100.62,545.62,11.12,15.9,15.9,11.0,850.0,2.5,274.5
2014,10,4,20,0,22.86,409.215,4.44,0.0,13.4,7.9,850.0,0.3,271.5
